OSU_RTS.CALC.1103_DWC Time [SNAP],OSU_RTS.CALC.1103_DWC Value [SNAP],OSU_RTS.CALC.1103_DWC Status [SNAP],OSU_RTS.CALC.1103_GPALARM Time [SNAP],OSU_RTS.CALC.1103_GPALARM Value [SNAP],OSU_RTS.CALC.1103_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1103_CD Time [SNAP],OSU_RTS.MDBUS_RH.1103_CD Value [SNAP],OSU_RTS.MDBUS_RH.1103_CD Status [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CF Status [SNAP],OSU_RTS.MDBUS_RH.1103_CH Time [SNAP],OSU_RTS.MDBUS_RH.1103_CH Value [SNAP],OSU_RTS.MDBUS_RH.1103_CH Status [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CR Time [SNAP],OSU_RTS.MDBUS_RH.1103_CR Value [SNAP],OSU_RTS.MDBUS_RH.1103_CR Status [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1103_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1103_CS Time [SNAP],OSU_RTS.MDBUS_RH.1103_CS Value [SNAP],OSU_RTS.MDBUS_RH.1103_CS Status [SNAP],OSU_RTS.MDBUS_RH.1103_CST Time [SNAP],OSU_RTS.MDBUS_RH.1103_CST Value [SNAP],OSU_RTS.MDBUS_RH.1103_CST Status [SNAP],OSU_RTS.MDBUS_RH.1103_CV Time [SNAP],OSU_RTS.MDBUS_RH.1103_CV Value [SNAP],OSU_RTS.MDBUS_RH.1103_CV Status [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1103_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1103_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1103_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1103_EC Time [SNAP],OSU_RTS.MDBUS_RH.1103_EC Value [SNAP],OSU_RTS.MDBUS_RH.1103_EC Status [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1103_GP Time [SNAP],OSU_RTS.MDBUS_RH.1103_GP Value [SNAP],OSU_RTS.MDBUS_RH.1103_GP Status [SNAP],OSU_RTS.MDBUS_RH.1103_GT Time [SNAP],OSU_RTS.MDBUS_RH.1103_GT Value [SNAP],OSU_RTS.MDBUS_RH.1103_GT Status [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1103_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1103_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1103_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1103_HST Time [SNAP],OSU_RTS.MDBUS_RH.1103_HST Value [SNAP],OSU_RTS.MDBUS_RH.1103_HST Status [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1103_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1103C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1103C_HG Status [SNAP],Comments
10/15/18 2:30,2356520,OK,10/15/18 2:30,0,OK,10/15/18 2:30,4.98091507,OK,10/15/18 2:30,2.855069399,OK,10/15/18 2:30,13.72832394,OK,10/15/18 2:30,1132847.625,OK,10/15/18 2:30,29.83200645,OK,10/15/18 2:30,3408805.25,OK,10/15/18 2:30,50.30254745,OK,10/15/18 2:30,44.2213974,OK,10/15/18 2:30,45.32163239,OK,10/15/18 2:30,41.36632919,OK,10/15/18 2:30,65.95344307,OK,10/15/18 2:30,249.432316,OK,10/15/18 2:30,3,OK,10/15/18 2:30,39044,OK,10/15/18 2:30,18.79320908,OK,10/15/18 2:30,0,OK,10/15/18 2:30,130.2747498,OK,10/15/18 2:30,149.0679626,OK,10/15/18 2:30,1366119,OK,10/15/18 2:30,0,OK,10/15/18 2:30,390440,OK,10/15/18 2:30,3210491,OK,10/15/18 2:30,5.239999771,OK,10/15/18 2:30,373524,OK,10/15/18 2:30,5.279999733,OK,10/15/18 2:30,59.59000015,OK,10/15/18 2:30,2765326,OK,10/15/18 2:30,9.21439743,OK,10/15/18 2:30,628.5150146,OK,10/15/18 2:30,10017871,OK,10/15/18 2:30,2947390.25,OK,10/15/18 2:30,107.1719437,OK,10/15/18 2:30,116.3863449,OK,10/15/18 2:30,137.7379435,OK,10/15/18 2:30,164.7398872,OK,10/15/18 2:30,13594171.5,OK,
10/15/18 2:45,2356530,OK,10/15/18 2:45,0,OK,10/15/18 2:45,5.07845974,OK,10/15/18 2:45,2.634747744,OK,10/15/18 2:45,12.54634857,OK,10/15/18 2:45,1132851,OK,10/15/18 2:45,28.1108284,OK,10/15/18 2:45,3408812.75,OK,10/15/18 2:45,50.14076233,OK,10/15/18 2:45,43.93611145,OK,10/15/18 2:45,45.06230164,OK,10/15/18 2:45,41.3013649,OK,10/15/18 2:45,59.10991427,OK,10/15/18 2:45,254.6967117,OK,10/15/18 2:45,3,OK,10/15/18 2:45,39045,OK,10/15/18 2:45,18.76932907,OK,10/15/18 2:45,0,OK,10/15/18 2:45,130.1510315,OK,10/15/18 2:45,148.9203491,OK,10/15/18 2:45,1366119,OK,10/15/18 2:45,0,OK,10/15/18 2:45,390450,OK,10/15/18 2:45,3210511,OK,10/15/18 2:45,5.21999979,OK,10/15/18 2:45,373529,OK,10/15/18 2:45,5.190000057,OK,10/15/18 2:45,60.59000015,OK,10/15/18 2:45,2765356,OK,10/15/18 2:45,4.61568737,OK,10/15/18 2:45,312.8965149,OK,10/15/18 2:45,10017962,OK,10/15/18 2:45,2947407.25,OK,10/15/18 2:45,116.3964844,OK,10/15/18 2:45,121.0121765,OK,10/15/18 2:45,137.1767344,OK,10/15/18 2:45,150.5561829,OK,10/15/18 2:45,13594212,OK,
10/15/18 3:00,2356530,OK,10/15/18 3:00,0,OK,10/15/18 3:00,5.247218132,OK,10/15/18 3:00,2.539452076,OK,10/15/18 3:00,0,OK,10/15/18 3:00,1132852.125,OK,10/15/18 3:00,0,OK,10/15/18 3:00,3408815.75,OK,10/15/18 3:00,50.42266846,OK,10/15/18 3:00,43.86917114,OK,10/15/18 3:00,45.17545319,OK,10/15/18 3:00,41.32972336,OK,10/15/18 3:00,0,OK,10/15/18 3:00,0,OK,10/15/18 3:00,3,OK,10/15/18 3:00,39045,OK,10/15/18 3:00,18.02720451,OK,10/15/18 3:00,0,OK,10/15/18 3:00,130.2694397,OK,10/15/18 3:00,148.2966309,OK,10/15/18 3:00,1366119,OK,10/15/18 3:00,0,OK,10/15/18 3:00,390450,OK,10/15/18 3:00,3210529,OK,10/15/18 3:00,5.21999979,OK,10/15/18 3:00,373530,OK,10/15/18 3:00,5.320000172,OK,10/15/18 3:00,59.09999847,OK,10/15/18 3:00,2765364,OK,10/15/18 3:00,-0.352248996,OK,10/15/18 3:00,0,OK,10/15/18 3:00,10017991,OK,10/15/18 3:00,2947424,OK,10/15/18 3:00,115.807663,OK,10/15/18 3:00,115.4554138,OK,10/15/18 3:00,135.9237959,OK,10/15/18 3:00,0,OK,10/15/18 3:00,13594225.5,OK,
10/15/18 3:15,2356530,OK,10/15/18 3:15,0,OK,10/15/18 3:15,4.938417435,OK,10/15/18 3:15,5.603238106,OK,10/15/18 3:15,15.97154999,OK,10/15/18 3:15,1132852.625,OK,10/15/18 3:15,40.43003845,OK,10/15/18 3:15,3408817,OK,10/15/18 3:15,51.05493164,OK,10/15/18 3:15,47.23246765,OK,10/15/18 3:15,46.1165123,OK,10/15/18 3:15,41.6292305,OK,10/15/18 3:15,77.39770678,OK,10/15/18 3:15,172.3820609,OK,10/15/18 3:15,3,OK,10/15/18 3:15,39045,OK,10/15/18 3:15,18.28661156,OK,10/15/18 3:15,0,OK,10/15/18 3:15,130.5554199,OK,10/15/18 3:15,148.842041,OK,10/15/18 3:15,1366119,OK,10/15/18 3:15,0,OK,10/15/18 3:15,390450,OK,10/15/18 3:15,3210546,OK,10/15/18 3:15,5.21999979,OK,10/15/18 3:15,373531,OK,10/15/18 3:15,5.139999866,OK,10/15/18 3:15,58.93000031,OK,10/15/18 3:15,2765375,OK,10/15/18 3:15,0.681882679,OK,10/15/18 3:15,0,OK,10/15/18 3:15,10017991,OK,10/15/18 3:15,2947440.75,OK,10/15/18 3:15,112.3724518,OK,10/15/18 3:15,113.0543365,OK,10/15/18 3:15,134.7434012,OK,10/15/18 3:15,191.6585999,OK,10/15/18 3:15,13594231.5,OK,
10/15/18 3:30,2356540,OK,10/15/18 3:30,0,OK,10/15/18 3:30,4.346870422,OK,10/15/18 3:30,5.459516048,OK,10/15/18 3:30,14.96638107,OK,10/15/18 3:30,1132856.875,OK,10/15/18 3:30,37.67580414,OK,10/15/18 3:30,3408827,OK,10/15/18 3:30,50.5141716,OK,10/15/18 3:30,46.64467621,OK,10/15/18 3:30,46.16730118,OK,10/15/18 3:30,41.18515778,OK,10/15/18 3:30,82.39673254,OK,10/15/18 3:30,164.8273362,OK,10/15/18 3:30,3,OK,10/15/18 3:30,39046,OK,10/15/18 3:30,18.36333847,OK,10/15/18 3:30,0,OK,10/15/18 3:30,130.2497559,OK,10/15/18 3:30,148.6130981,OK,10/15/18 3:30,1366119,OK,10/15/18 3:30,0,OK,10/15/18 3:30,390460,OK,10/15/18 3:30,3210565,OK,10/15/18 3:30,5.230000019,OK,10/15/18 3:30,373532,OK,10/15/18 3:30,5.320000172,OK,10/15/18 3:30,58.93000031,OK,10/15/18 3:30,2765379,OK,10/15/18 3:30,0.538028002,OK,10/15/18 3:30,0,OK,10/15/18 3:30,10017991,OK,10/15/18 3:30,2947457.5,OK,10/15/18 3:30,110.2275391,OK,10/15/18 3:30,110.765564,OK,10/15/18 3:30,135.8801915,OK,10/15/18 3:30,179.5965729,OK,10/15/18 3:30,13594282.5,OK,
10/15/18 3:45,2356540,OK,10/15/18 3:45,0,OK,10/15/18 3:45,3.885798693,OK,10/15/18 3:45,3.726932526,OK,10/15/18 3:45,0,OK,10/15/18 3:45,1132860,OK,10/15/18 3:45,0,OK,10/15/18 3:45,3408834.25,OK,10/15/18 3:45,50.14739227,OK,10/15/18 3:45,45.25198364,OK,10/15/18 3:45,46.26159286,OK,10/15/18 3:45,41.5250473,OK,10/15/18 3:45,0,OK,10/15/18 3:45,0,OK,10/15/18 3:45,3,OK,10/15/18 3:45,39046,OK,10/15/18 3:45,23.14163971,OK,10/15/18 3:45,0,OK,10/15/18 3:45,128.6521606,OK,10/15/18 3:45,151.7937927,OK,10/15/18 3:45,1366119,OK,10/15/18 3:45,0,OK,10/15/18 3:45,390460,OK,10/15/18 3:45,3210583,OK,10/15/18 3:45,5.230000019,OK,10/15/18 3:45,373534,OK,10/15/18 3:45,5.170000076,OK,10/15/18 3:45,58.77000046,OK,10/15/18 3:45,2765394,OK,10/15/18 3:45,0.5974617,OK,10/15/18 3:45,0,OK,10/15/18 3:45,10017991,OK,10/15/18 3:45,2947474.5,OK,10/15/18 3:45,107.7171326,OK,10/15/18 3:45,108.3145905,OK,10/15/18 3:45,137.7689663,OK,10/15/18 3:45,0,OK,10/15/18 3:45,13594320,OK,
10/15/18 4:00,2356540,OK,10/15/18 4:00,0,OK,10/15/18 4:00,4.199636936,OK,10/15/18 4:00,3.69135499,OK,10/15/18 4:00,0,OK,10/15/18 4:00,1132860,OK,10/15/18 4:00,0,OK,10/15/18 4:00,3408834.25,OK,10/15/18 4:00,50.7267952,OK,10/15/18 4:00,45.25457382,OK,10/15/18 4:00,46.52716064,OK,10/15/18 4:00,41.56321716,OK,10/15/18 4:00,0,OK,10/15/18 4:00,0,OK,10/15/18 4:00,3,OK,10/15/18 4:00,39046,OK,10/15/18 4:00,22.81372643,OK,10/15/18 4:00,0,OK,10/15/18 4:00,128.9868774,OK,10/15/18 4:00,151.8005981,OK,10/15/18 4:00,1366119,OK,10/15/18 4:00,0,OK,10/15/18 4:00,390460,OK,10/15/18 4:00,3210600,OK,10/15/18 4:00,5.230000019,OK,10/15/18 4:00,373534,OK,10/15/18 4:00,5.300000191,OK,10/15/18 4:00,57.78000259,OK,10/15/18 4:00,2765394,OK,10/15/18 4:00,0.563616812,OK,10/15/18 4:00,0,OK,10/15/18 4:00,10017991,OK,10/15/18 4:00,2947491.5,OK,10/15/18 4:00,105.4830933,OK,10/15/18 4:00,106.0467148,OK,10/15/18 4:00,136.6942052,OK,10/15/18 4:00,0,OK,10/15/18 4:00,13594320,OK,
10/15/18 4:15,2356540,OK,10/15/18 4:15,0,OK,10/15/18 4:15,-3.170071125,OK,10/15/18 4:15,3.867908001,OK,10/15/18 4:15,0,OK,10/15/18 4:15,1132860,OK,10/15/18 4:15,0,OK,10/15/18 4:15,3408834.25,OK,10/15/18 4:15,51.44357681,OK,10/15/18 4:15,45.58898926,OK,10/15/18 4:15,54.61364746,OK,10/15/18 4:15,41.72108459,OK,10/15/18 4:15,26.56221743,OK,10/15/18 4:15,0,OK,10/15/18 4:15,3,OK,10/15/18 4:15,39046,OK,10/15/18 4:15,20.49901581,OK,10/15/18 4:15,0,OK,10/15/18 4:15,131.2545166,OK,10/15/18 4:15,151.75354,OK,10/15/18 4:15,1366119,OK,10/15/18 4:15,0,OK,10/15/18 4:15,390460,OK,10/15/18 4:15,3210617,OK,10/15/18 4:15,5.230000019,OK,10/15/18 4:15,373536,OK,10/15/18 4:15,5.330000401,OK,10/15/18 4:15,59.93000031,OK,10/15/18 4:15,2765409,OK,10/15/18 4:15,8.149355888,OK,10/15/18 4:15,544.3060913,OK,10/15/18 4:15,10018042,OK,10/15/18 4:15,2947508.25,OK,10/15/18 4:15,106.2616119,OK,10/15/18 4:15,114.410965,OK,10/15/18 4:15,134.9440725,OK,10/15/18 4:15,0,OK,10/15/18 4:15,13594320,OK,
10/15/18 4:30,2356540,OK,10/15/18 4:30,0,OK,10/15/18 4:30,4.429830551,OK,10/15/18 4:30,6.940024853,OK,10/15/18 4:30,19.87970734,OK,10/15/18 4:30,1132865.375,OK,10/15/18 4:30,47.7781601,OK,10/15/18 4:30,3408846.5,OK,10/15/18 4:30,50.78776932,OK,10/15/18 4:30,48.2297554,OK,10/15/18 4:30,46.35794067,OK,10/15/18 4:30,41.28973389,OK,10/15/18 4:30,107.3979487,OK,10/15/18 4:30,164.5067243,OK,10/15/18 4:30,3,OK,10/15/18 4:30,39046,OK,10/15/18 4:30,20.51995468,OK,10/15/18 4:30,0,OK,10/15/18 4:30,131.1442108,OK,10/15/18 4:30,151.6641541,OK,10/15/18 4:30,1366119,OK,10/15/18 4:30,0,OK,10/15/18 4:30,390460,OK,10/15/18 4:30,3210636,OK,10/15/18 4:30,5.230000019,OK,10/15/18 4:30,373539,OK,10/15/18 4:30,5.279999733,OK,10/15/18 4:30,60.92000198,OK,10/15/18 4:30,2765436,OK,10/15/18 4:30,4.402828217,OK,10/15/18 4:30,294.5077515,OK,10/15/18 4:30,10018114,OK,10/15/18 4:30,2947525,OK,10/15/18 4:30,116.2511826,OK,10/15/18 4:30,120.654007,OK,10/15/18 4:30,135.3454722,OK,10/15/18 4:30,238.556488,OK,10/15/18 4:30,13594384.5,OK,
10/15/18 4:45,2356540,OK,10/15/18 4:45,0,OK,10/15/18 4:45,4.078203678,OK,10/15/18 4:45,4.449360847,OK,10/15/18 4:45,14.31660748,OK,10/15/18 4:45,1132869.5,OK,10/15/18 4:45,31.00882339,OK,10/15/18 4:45,3408856.25,OK,10/15/18 4:45,50.31871414,OK,10/15/18 4:45,45.95474243,OK,10/15/18 4:45,46.24050903,OK,10/15/18 4:45,41.50537872,OK,10/15/18 4:45,84.01219453,OK,10/15/18 4:45,166.4162352,OK,10/15/18 4:45,3,OK,10/15/18 4:45,39046,OK,10/15/18 4:45,18.60422516,OK,10/15/18 4:45,0,OK,10/15/18 4:45,133.004425,OK,10/15/18 4:45,151.6086578,OK,10/15/18 4:45,1366119,OK,10/15/18 4:45,0,OK,10/15/18 4:45,390460,OK,10/15/18 4:45,3210655,OK,10/15/18 4:45,5.230000019,OK,10/15/18 4:45,373542,OK,10/15/18 4:45,5.31000042,OK,10/15/18 4:45,61.09000015,OK,10/15/18 4:45,2765455,OK,10/15/18 4:45,0.638109505,OK,10/15/18 4:45,0,OK,10/15/18 4:45,10018145,OK,10/15/18 4:45,2947541.75,OK,10/15/18 4:45,115.71698,OK,10/15/18 4:45,116.3550873,OK,10/15/18 4:45,136.2870519,OK,10/15/18 4:45,171.7992897,OK,10/15/18 4:45,13594434,OK,
10/15/18 5:00,2356540,OK,10/15/18 5:00,0,OK,10/15/18 5:00,4.994457245,OK,10/15/18 5:00,2.993842602,OK,10/15/18 5:00,14.63946152,OK,10/15/18 5:00,1132873.125,OK,10/15/18 5:00,32.62432098,OK,10/15/18 5:00,3408864.5,OK,10/15/18 5:00,50.08294296,OK,10/15/18 5:00,44.44625854,OK,10/15/18 5:00,45.08848572,OK,10/15/18 5:00,41.45241547,OK,10/15/18 5:00,70.13196088,OK,10/15/18 5:00,260.1368433,OK,10/15/18 5:00,3,OK,10/15/18 5:00,39046,OK,10/15/18 5:00,19.1281414,OK,10/15/18 5:00,0,OK,10/15/18 5:00,131.4679565,OK,10/15/18 5:00,150.5960999,OK,10/15/18 5:00,1366119,OK,10/15/18 5:00,0,OK,10/15/18 5:00,390460,OK,10/15/18 5:00,3210673,OK,10/15/18 5:00,5.230000019,OK,10/15/18 5:00,373542,OK,10/15/18 5:00,5.370000362,OK,10/15/18 5:00,58.94000244,OK,10/15/18 5:00,2765455,OK,10/15/18 5:00,0.384402275,OK,10/15/18 5:00,0,OK,10/15/18 5:00,10018148,OK,10/15/18 5:00,2947558.75,OK,10/15/18 5:00,113.3725433,OK,10/15/18 5:00,113.7569427,OK,10/15/18 5:00,134.5635066,OK,10/15/18 5:00,175.6735382,OK,10/15/18 5:00,13594477.5,OK,
10/15/18 5:15,2356540,OK,10/15/18 5:15,0,OK,10/15/18 5:15,5.094437599,OK,10/15/18 5:15,2.883836746,OK,10/15/18 5:15,0,OK,10/15/18 5:15,1132874.875,OK,10/15/18 5:15,0,OK,10/15/18 5:15,3408868.75,OK,10/15/18 5:15,50.23280334,OK,10/15/18 5:15,44.34064484,OK,10/15/18 5:15,45.1383667,OK,10/15/18 5:15,41.45681,OK,10/15/18 5:15,0,OK,10/15/18 5:15,0,OK,10/15/18 5:15,3,OK,10/15/18 5:15,39046,OK,10/15/18 5:15,18.98212814,OK,10/15/18 5:15,0,OK,10/15/18 5:15,131.4492493,OK,10/15/18 5:15,150.431366,OK,10/15/18 5:15,1366119,OK,10/15/18 5:15,0,OK,10/15/18 5:15,390460,OK,10/15/18 5:15,3210691,OK,10/15/18 5:15,5.230000019,OK,10/15/18 5:15,373542,OK,10/15/18 5:15,5.279999733,OK,10/15/18 5:15,58.44000244,OK,10/15/18 5:15,2765455,OK,10/15/18 5:15,0.215006083,OK,10/15/18 5:15,0,OK,10/15/18 5:15,10018148,OK,10/15/18 5:15,2947575.5,OK,10/15/18 5:15,111.4082489,OK,10/15/18 5:15,111.6232605,OK,10/15/18 5:15,136.5726858,OK,10/15/18 5:15,0,OK,10/15/18 5:15,13594498.5,OK,
10/15/18 5:30,2356540,OK,10/15/18 5:30,0,OK,10/15/18 5:30,4.154978752,OK,10/15/18 5:30,8.158165932,OK,10/15/18 5:30,15.01892567,OK,10/15/18 5:30,1132875.875,OK,10/15/18 5:30,55.53173447,OK,10/15/18 5:30,3408871.5,OK,10/15/18 5:30,50.65527344,OK,10/15/18 5:30,49.91852951,OK,10/15/18 5:30,46.50028992,OK,10/15/18 5:30,41.76036453,OK,10/15/18 5:30,86.50600255,OK,10/15/18 5:30,162.7127594,OK,10/15/18 5:30,3,OK,10/15/18 5:30,39046,OK,10/15/18 5:30,18.98121452,OK,10/15/18 5:30,0,OK,10/15/18 5:30,131.4922791,OK,10/15/18 5:30,150.4734802,OK,10/15/18 5:30,1366119,OK,10/15/18 5:30,0,OK,10/15/18 5:30,390460,OK,10/15/18 5:30,3210708,OK,10/15/18 5:30,5.230000019,OK,10/15/18 5:30,373542,OK,10/15/18 5:30,5.190000057,OK,10/15/18 5:30,58.59999847,OK,10/15/18 5:30,2765459,OK,10/15/18 5:30,0.277439654,OK,10/15/18 5:30,0,OK,10/15/18 5:30,10018148,OK,10/15/18 5:30,2947592,OK,10/15/18 5:30,109.2707214,OK,10/15/18 5:30,109.5481567,OK,10/15/18 5:30,135.2811805,OK,10/15/18 5:30,180.227108,OK,10/15/18 5:30,13594510.5,OK,
10/15/18 5:45,2356540,OK,10/15/18 5:45,0,OK,10/15/18 5:45,4.54267025,OK,10/15/18 5:45,7.261262894,OK,10/15/18 5:45,16.41645241,OK,10/15/18 5:45,1132880.125,OK,10/15/18 5:45,48.72956467,OK,10/15/18 5:45,3408888.25,OK,10/15/18 5:45,50.43243408,OK,10/15/18 5:45,48.45307922,OK,10/15/18 5:45,45.88976288,OK,10/15/18 5:45,41.19181824,OK,10/15/18 5:45,86.5469132,OK,10/15/18 5:45,160.3647958,OK,10/15/18 5:45,3,OK,10/15/18 5:45,39046,OK,10/15/18 5:45,19.28998947,OK,10/15/18 5:45,0,OK,10/15/18 5:45,131.0533752,OK,10/15/18 5:45,150.3433533,OK,10/15/18 5:45,1366119,OK,10/15/18 5:45,0,OK,10/15/18 5:45,390460,OK,10/15/18 5:45,3210727,OK,10/15/18 5:45,5.230000019,OK,10/15/18 5:45,373543,OK,10/15/18 5:45,5.279999733,OK,10/15/18 5:45,59.09999847,OK,10/15/18 5:45,2765466,OK,10/15/18 5:45,0.542835593,OK,10/15/18 5:45,0,OK,10/15/18 5:45,10018148,OK,10/15/18 5:45,2947609,OK,10/15/18 5:45,106.6727753,OK,10/15/18 5:45,107.2156067,OK,10/15/18 5:45,136.9086789,OK,10/15/18 5:45,197.1419449,OK,10/15/18 5:45,13594561.5,OK,
10/15/18 6:00,2356540,OK,10/15/18 6:00,0,OK,10/15/18 6:00,4.499574184,OK,10/15/18 6:00,4.287885666,OK,10/15/18 6:00,10.18353939,OK,10/15/18 6:00,1132883.625,OK,10/15/18 6:00,38.490242,OK,10/15/18 6:00,3408896.75,OK,10/15/18 6:00,50.06861115,OK,10/15/18 6:00,45.76785278,OK,10/15/18 6:00,45.56903458,OK,10/15/18 6:00,41.47996521,OK,10/15/18 6:00,54.23644441,OK,10/15/18 6:00,214.3252011,OK,10/15/18 6:00,3,OK,10/15/18 6:00,39046,OK,10/15/18 6:00,18.9487915,OK,10/15/18 6:00,0,OK,10/15/18 6:00,130.4418945,OK,10/15/18 6:00,149.390686,OK,10/15/18 6:00,1366119,OK,10/15/18 6:00,0,OK,10/15/18 6:00,390460,OK,10/15/18 6:00,3210745,OK,10/15/18 6:00,5.230000019,OK,10/15/18 6:00,373543,OK,10/15/18 6:00,5.059999943,OK,10/15/18 6:00,58.28000259,OK,10/15/18 6:00,2765466,OK,10/15/18 6:00,0.486647904,OK,10/15/18 6:00,0,OK,10/15/18 6:00,10018148,OK,10/15/18 6:00,2947626,OK,10/15/18 6:00,104.7134399,OK,10/15/18 6:00,105.2000885,OK,10/15/18 6:00,136.1721407,OK,10/15/18 6:00,122.2024727,OK,10/15/18 6:00,13594603.5,OK,
