OSU_RTS.CALC.1101_DWC Time [SNAP],OSU_RTS.CALC.1101_DWC Value [SNAP],OSU_RTS.CALC.1101_DWC Status [SNAP],OSU_RTS.CALC.1101_GPALARM Time [SNAP],OSU_RTS.CALC.1101_GPALARM Value [SNAP],OSU_RTS.CALC.1101_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1101_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1101_CST Time [SNAP],OSU_RTS.MDBUS_RH.1101_CST Value [SNAP],OSU_RTS.MDBUS_RH.1101_CST Status [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1101_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1101_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1101_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1101_EC Time [SNAP],OSU_RTS.MDBUS_RH.1101_EC Value [SNAP],OSU_RTS.MDBUS_RH.1101_EC Status [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1101_GP Time [SNAP],OSU_RTS.MDBUS_RH.1101_GP Value [SNAP],OSU_RTS.MDBUS_RH.1101_GP Status [SNAP],OSU_RTS.MDBUS_RH.1101_GT Time [SNAP],OSU_RTS.MDBUS_RH.1101_GT Value [SNAP],OSU_RTS.MDBUS_RH.1101_GT Status [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1101_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HF Status [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HGT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1101_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1101_HST Time [SNAP],OSU_RTS.MDBUS_RH.1101_HST Value [SNAP],OSU_RTS.MDBUS_RH.1101_HST Status [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1101_HVF Status [SNAP],Comments
10/15/18 2:30,1714450,UNRELIABLE,10/15/18 2:30,0,OK,10/15/18 2:30,1.840952396,OK,10/15/18 2:30,10.412817,OK,10/15/18 2:30,1184902.375,OK,10/15/18 2:30,43.08911133,OK,10/15/18 2:30,41.24816132,OK,10/15/18 2:30,135.0246731,OK,,,,,,,10/15/18 2:30,18.3781395,OK,10/15/18 2:30,64.02306366,OK,10/15/18 2:30,126.7315369,OK,10/15/18 2:30,145.1096802,OK,10/15/18 2:30,1974254.75,OK,10/15/18 2:30,7.090146785,OK,10/15/18 2:30,403730,UNRELIABLE,10/15/18 2:30,3180164,OK,10/15/18 2:30,5.71999979,OK,10/15/18 2:30,214145,OK,10/15/18 2:30,5.300000191,OK,10/15/18 2:30,57.95000076,OK,10/15/18 2:30,1577316,OK,10/15/18 2:30,0.387795329,OK,10/15/18 2:30,124.953804,OK,10/15/18 2:30,14218828.5,OK,10/15/18 2:30,0,OK,10/15/18 2:30,6786778,OK,10/15/18 2:30,2216193.25,OK,10/15/18 2:30,99.64723206,OK,10/15/18 2:30,100.0350342,OK,10/15/18 2:30,161.8948719,OK,
10/15/18 2:45,1714450,UNRELIABLE,10/15/18 2:45,0,OK,10/15/18 2:45,1.979353905,OK,10/15/18 2:45,10.71465302,OK,10/15/18 2:45,1184905,OK,10/15/18 2:45,43.42769241,OK,10/15/18 2:45,41.44834137,OK,10/15/18 2:45,129.2237026,OK,,,,,,,10/15/18 2:45,18.73539734,OK,10/15/18 2:45,81.40317535,OK,10/15/18 2:45,126.7451477,OK,10/15/18 2:45,145.4805298,OK,10/15/18 2:45,1974270.125,OK,10/15/18 2:45,8.843777336,OK,10/15/18 2:45,403730,UNRELIABLE,10/15/18 2:45,3180189,OK,10/15/18 2:45,5.75,OK,10/15/18 2:45,214146,OK,10/15/18 2:45,5.210000038,OK,10/15/18 2:45,56.97000122,OK,10/15/18 2:45,1577319,OK,10/15/18 2:45,0.566738844,OK,10/15/18 2:45,128.5758362,OK,10/15/18 2:45,14218860,OK,10/15/18 2:45,0,OK,10/15/18 2:45,6786778,OK,10/15/18 2:45,2216213.5,OK,10/15/18 2:45,93.55787659,OK,10/15/18 2:45,94.12461853,OK,10/15/18 2:45,160.7344972,OK,
10/15/18 3:00,1714450,UNRELIABLE,10/15/18 3:00,0,OK,10/15/18 3:00,2.14862299,OK,10/15/18 3:00,12.16266251,OK,10/15/18 3:00,1184907.625,OK,10/15/18 3:00,43.81204987,OK,10/15/18 3:00,41.66342163,OK,10/15/18 3:00,135.1314054,OK,,,,,,,10/15/18 3:00,18.27485847,OK,10/15/18 3:00,55.03138351,OK,10/15/18 3:00,126.7190247,OK,10/15/18 3:00,144.9938812,OK,10/15/18 3:00,1974286.875,OK,10/15/18 3:00,6.128649894,OK,10/15/18 3:00,403730,UNRELIABLE,10/15/18 3:00,3180213,OK,10/15/18 3:00,5.710000038,OK,10/15/18 3:00,214148,OK,10/15/18 3:00,5.340000153,OK,10/15/18 3:00,59.77000046,OK,10/15/18 3:00,1577335,OK,10/15/18 3:00,8.275751114,OK,10/15/18 3:00,145.9519501,OK,10/15/18 3:00,14218891.5,OK,10/15/18 3:00,663.395874,OK,10/15/18 3:00,6786899.5,OK,10/15/18 3:00,2216233.5,OK,10/15/18 3:00,106.3727875,OK,10/15/18 3:00,114.6485443,OK,10/15/18 3:00,161.9656741,OK,
10/15/18 3:15,1714450,UNRELIABLE,10/15/18 3:15,0,OK,10/15/18 3:15,1.912383318,OK,10/15/18 3:15,10.70513916,OK,10/15/18 3:15,1184910.5,OK,10/15/18 3:15,43.31601715,OK,10/15/18 3:15,41.40363312,OK,10/15/18 3:15,133.6299512,OK,,,,,,,10/15/18 3:15,24.70412827,OK,10/15/18 3:15,87.4992981,OK,10/15/18 3:15,120.2752762,OK,10/15/18 3:15,144.9794006,OK,10/15/18 3:15,1974302.875,OK,10/15/18 3:15,7.209971874,OK,10/15/18 3:15,403730,UNRELIABLE,10/15/18 3:15,3180238,OK,10/15/18 3:15,5.699999809,OK,10/15/18 3:15,214148,OK,10/15/18 3:15,5.170000076,OK,10/15/18 3:15,56.97000122,OK,10/15/18 3:15,1577335,OK,10/15/18 3:15,0.622853577,OK,10/15/18 3:15,128.4616699,OK,10/15/18 3:15,14218926,OK,10/15/18 3:15,0,OK,10/15/18 3:15,6786914,OK,10/15/18 3:15,2216252.75,OK,10/15/18 3:15,102.2813721,OK,10/15/18 3:15,102.9042206,OK,10/15/18 3:15,152.4419811,OK,
10/15/18 3:30,1714450,UNRELIABLE,10/15/18 3:30,0,OK,10/15/18 3:30,2.189040899,OK,10/15/18 3:30,12.23985386,OK,10/15/18 3:30,1184913.25,OK,10/15/18 3:30,43.53660583,OK,10/15/18 3:30,41.34756088,OK,10/15/18 3:30,133.4780439,OK,,,,,,,10/15/18 3:30,20.09261513,OK,10/15/18 3:30,62.7432785,OK,10/15/18 3:30,124.7987976,OK,10/15/18 3:30,144.8914032,OK,10/15/18 3:30,1974321.25,OK,10/15/18 3:30,6.355594333,OK,10/15/18 3:30,403730,UNRELIABLE,10/15/18 3:30,3180264,OK,10/15/18 3:30,5.75,OK,10/15/18 3:30,214148,OK,10/15/18 3:30,5.300000191,OK,10/15/18 3:30,56.63999939,OK,10/15/18 3:30,1577335,OK,10/15/18 3:30,0.609207511,OK,10/15/18 3:30,146.8782463,OK,10/15/18 3:30,14218959,OK,10/15/18 3:30,0,OK,10/15/18 3:30,6786914,OK,10/15/18 3:30,2216272.5,OK,10/15/18 3:30,95.79031372,OK,10/15/18 3:30,96.39952087,OK,10/15/18 3:30,160.6489811,OK,
10/15/18 3:45,1714450,UNRELIABLE,10/15/18 3:45,0,OK,10/15/18 3:45,2.01993084,OK,10/15/18 3:45,11.72614288,OK,10/15/18 3:45,1184916.25,OK,10/15/18 3:45,43.1958046,OK,10/15/18 3:45,41.1758728,OK,10/15/18 3:45,138.5819708,OK,,,,,,,10/15/18 3:45,21.86191177,OK,10/15/18 3:45,64.16893005,OK,10/15/18 3:45,123.4393616,OK,10/15/18 3:45,145.3012695,OK,10/15/18 3:45,1974337.5,OK,10/15/18 3:45,5.974863656,OK,10/15/18 3:45,403730,UNRELIABLE,10/15/18 3:45,3180289,OK,10/15/18 3:45,5.71999979,OK,10/15/18 3:45,214150,OK,10/15/18 3:45,5.170000076,OK,10/15/18 3:45,60.09999847,OK,10/15/18 3:45,1577350,OK,10/15/18 3:45,14.23314571,OK,10/15/18 3:45,140.7137146,OK,10/15/18 3:45,14218995,OK,10/15/18 3:45,1150.450317,OK,10/15/18 3:45,6786947.5,OK,10/15/18 3:45,2216292.5,OK,10/15/18 3:45,94.10913086,OK,10/15/18 3:45,108.3422775,OK,10/15/18 3:45,163.195077,OK,
10/15/18 4:00,1714450,UNRELIABLE,10/15/18 4:00,0,OK,10/15/18 4:00,2.125310421,OK,10/15/18 4:00,12.04804611,OK,10/15/18 4:00,1184919,OK,10/15/18 4:00,43.59648132,OK,10/15/18 4:00,41.47116852,OK,10/15/18 4:00,135.3262172,OK,,,,,,,10/15/18 4:00,22.26421738,OK,10/15/18 4:00,65.02997589,OK,10/15/18 4:00,122.6281738,OK,10/15/18 4:00,144.892395,OK,10/15/18 4:00,1974354.25,OK,10/15/18 4:00,5.945189804,OK,10/15/18 4:00,403730,UNRELIABLE,10/15/18 4:00,3180313,OK,10/15/18 4:00,5.730000019,OK,10/15/18 4:00,214151,OK,10/15/18 4:00,5.300000191,OK,10/15/18 4:00,58.6099968,OK,10/15/18 4:00,1577357,OK,10/15/18 4:00,0.923531711,OK,10/15/18 4:00,144.5765533,OK,10/15/18 4:00,14219028,OK,10/15/18 4:00,0,OK,10/15/18 4:00,6787045.5,OK,10/15/18 4:00,2216312.5,OK,10/15/18 4:00,104.0734787,OK,10/15/18 4:00,104.9970093,OK,10/15/18 4:00,157.8462395,OK,
10/15/18 4:15,1714450,UNRELIABLE,10/15/18 4:15,0,OK,10/15/18 4:15,2.121531963,OK,10/15/18 4:15,12.02564526,OK,10/15/18 4:15,1184922,OK,10/15/18 4:15,43.49703217,OK,10/15/18 4:15,41.37549591,OK,10/15/18 4:15,135.3151167,OK,,,,,,,10/15/18 4:15,21.97702026,OK,10/15/18 4:15,64.71554565,OK,10/15/18 4:15,122.9350433,OK,10/15/18 4:15,144.9120636,OK,10/15/18 4:15,1974370.5,OK,10/15/18 4:15,5.986965135,OK,10/15/18 4:15,403730,UNRELIABLE,10/15/18 4:15,3180337,OK,10/15/18 4:15,5.710000038,OK,10/15/18 4:15,214151,OK,10/15/18 4:15,5.390000343,OK,10/15/18 4:15,57.61999893,OK,10/15/18 4:15,1577361,OK,10/15/18 4:15,0.583558559,OK,10/15/18 4:15,144.3077431,OK,10/15/18 4:15,14219064,OK,10/15/18 4:15,0,OK,10/15/18 4:15,6787045.5,OK,10/15/18 4:15,2216332.25,OK,10/15/18 4:15,97.54777527,OK,10/15/18 4:15,98.1313324,OK,10/15/18 4:15,161.4871001,OK,
10/15/18 4:30,1714450,UNRELIABLE,10/15/18 4:30,0,OK,10/15/18 4:30,1.979894996,OK,10/15/18 4:30,11.29965401,OK,10/15/18 4:30,1184925,OK,10/15/18 4:30,43.28289795,OK,10/15/18 4:30,41.3030014,OK,10/15/18 4:30,136.2418768,OK,,,,,,,10/15/18 4:30,21.89381409,OK,10/15/18 4:30,64.57147217,OK,10/15/18 4:30,122.9087448,OK,10/15/18 4:30,144.8025513,OK,10/15/18 4:30,1974386.625,OK,10/15/18 4:30,6.002958192,OK,10/15/18 4:30,403730,UNRELIABLE,10/15/18 4:30,3180361,OK,10/15/18 4:30,5.71999979,OK,10/15/18 4:30,214151,OK,10/15/18 4:30,5.259999752,OK,10/15/18 4:30,56.86000061,OK,10/15/18 4:30,1577361,OK,10/15/18 4:30,0.473995447,OK,10/15/18 4:30,135.5958481,OK,10/15/18 4:30,14219100,OK,10/15/18 4:30,0,OK,10/15/18 4:30,6787045.5,OK,10/15/18 4:30,2216352.25,OK,10/15/18 4:30,92.27729034,OK,10/15/18 4:30,92.75128174,OK,10/15/18 4:30,159.9235597,OK,
10/15/18 4:45,1714450,UNRELIABLE,10/15/18 4:45,0,OK,10/15/18 4:45,1.898822427,OK,10/15/18 4:45,10.6778965,OK,10/15/18 4:45,1184927.75,OK,10/15/18 4:45,43.19601059,OK,10/15/18 4:45,41.29718781,OK,10/15/18 4:45,134.2422274,OK,,,,,,,10/15/18 4:45,21.602108,OK,10/15/18 4:45,61.67783737,OK,10/15/18 4:45,123.1675568,OK,10/15/18 4:45,144.7696686,OK,10/15/18 4:45,1974402.5,OK,10/15/18 4:45,5.811281079,OK,10/15/18 4:45,403730,UNRELIABLE,10/15/18 4:45,3180386,OK,10/15/18 4:45,5.739999771,OK,10/15/18 4:45,214153,OK,10/15/18 4:45,5.300000191,OK,10/15/18 4:45,59.77000046,OK,10/15/18 4:45,1577376,OK,10/15/18 4:45,4.565541267,OK,10/15/18 4:45,128.134758,OK,10/15/18 4:45,14219133,OK,10/15/18 4:45,366.8597412,OK,10/15/18 4:45,6787171,OK,10/15/18 4:45,2216372.25,OK,10/15/18 4:45,106.5921021,OK,10/15/18 4:45,111.1576385,OK,10/15/18 4:45,162.2193902,OK,
10/15/18 5:00,1714450,UNRELIABLE,10/15/18 5:00,0,OK,10/15/18 5:00,2.130556583,OK,10/15/18 5:00,12.07549,OK,10/15/18 5:00,1184930.625,OK,10/15/18 5:00,43.59380341,OK,10/15/18 5:00,41.46324921,OK,10/15/18 5:00,135.3004517,OK,,,,,,,10/15/18 5:00,21.29167366,OK,10/15/18 5:00,62.06109238,OK,10/15/18 5:00,123.3738556,OK,10/15/18 5:00,144.6655273,OK,10/15/18 5:00,1974418.25,OK,10/15/18 5:00,5.932451512,OK,10/15/18 5:00,403730,UNRELIABLE,10/15/18 5:00,3180409,OK,10/15/18 5:00,5.730000019,OK,10/15/18 5:00,214153,OK,10/15/18 5:00,5.390000343,OK,10/15/18 5:00,57.4600029,OK,10/15/18 5:00,1577376,OK,10/15/18 5:00,0.635786057,OK,10/15/18 5:00,144.90588,OK,10/15/18 5:00,14219167.5,OK,10/15/18 5:00,0,OK,10/15/18 5:00,6787178,OK,10/15/18 5:00,2216392,OK,10/15/18 5:00,101.3405762,OK,10/15/18 5:00,101.9763641,OK,10/15/18 5:00,154.7867383,OK,
10/15/18 5:15,1714450,UNRELIABLE,10/15/18 5:15,0,OK,10/15/18 5:15,1.844127774,OK,10/15/18 5:15,10.51178551,OK,10/15/18 5:15,1184933.5,OK,10/15/18 5:15,43.36088562,OK,10/15/18 5:15,41.51675415,OK,10/15/18 5:15,136.0733757,OK,,,,,,,10/15/18 5:15,20.14261055,OK,10/15/18 5:15,59.58998871,OK,10/15/18 5:15,124.4819336,OK,10/15/18 5:15,144.6245422,OK,10/15/18 5:15,1974433.75,OK,10/15/18 5:15,6.020882541,OK,10/15/18 5:15,403730,UNRELIABLE,10/15/18 5:15,3180433,OK,10/15/18 5:15,5.739999771,OK,10/15/18 5:15,214153,OK,10/15/18 5:15,5.300000191,OK,10/15/18 5:15,57.09999847,OK,10/15/18 5:15,1577376,OK,10/15/18 5:15,0.514559686,OK,10/15/18 5:15,126.1414261,OK,10/15/18 5:15,14219202,OK,10/15/18 5:15,0,OK,10/15/18 5:15,6787178,OK,10/15/18 5:15,2216411.75,OK,10/15/18 5:15,95.57177734,OK,10/15/18 5:15,96.08634186,OK,10/15/18 5:15,159.9852146,OK,
10/15/18 5:30,1714450,UNRELIABLE,10/15/18 5:30,0,OK,10/15/18 5:30,1.897511005,OK,10/15/18 5:30,10.64490986,OK,10/15/18 5:30,1184936.375,OK,10/15/18 5:30,43.42156982,OK,10/15/18 5:30,41.5240593,OK,10/15/18 5:30,133.9199065,OK,,,,,,,10/15/18 5:30,30.87740898,OK,10/15/18 5:30,105.6176834,OK,10/15/18 5:30,113.7051086,OK,10/15/18 5:30,144.5825195,OK,10/15/18 5:30,1974449.5,OK,10/15/18 5:30,6.963252666,OK,10/15/18 5:30,403730,UNRELIABLE,10/15/18 5:30,3180456,OK,10/15/18 5:30,5.730000019,OK,10/15/18 5:30,214153,OK,10/15/18 5:30,5.210000038,OK,10/15/18 5:30,57.95000076,OK,10/15/18 5:30,1577376,OK,10/15/18 5:30,0.190796763,OK,10/15/18 5:30,127.7389183,OK,10/15/18 5:30,14219236.5,OK,10/15/18 5:30,0,OK,10/15/18 5:30,6787178,OK,10/15/18 5:30,2216430.25,OK,10/15/18 5:30,91.78088379,OK,10/15/18 5:30,91.97167969,OK,10/15/18 5:30,133.0052642,OK,
10/15/18 5:45,1714450,UNRELIABLE,10/15/18 5:45,0,OK,10/15/18 5:45,2.081397533,OK,10/15/18 5:45,11.74711323,OK,10/15/18 5:45,1184939.125,OK,10/15/18 5:45,43.1386261,OK,10/15/18 5:45,41.05722809,OK,10/15/18 5:45,134.7299244,OK,,,,,,,10/15/18 5:45,24.91221619,OK,10/15/18 5:45,75.23869324,OK,10/15/18 5:45,119.5518036,OK,10/15/18 5:45,144.4639587,OK,10/15/18 5:45,1974473.625,OK,10/15/18 5:45,6.147254799,OK,10/15/18 5:45,403730,UNRELIABLE,10/15/18 5:45,3180481,OK,10/15/18 5:45,5.71999979,OK,10/15/18 5:45,214155,OK,10/15/18 5:45,5.300000191,OK,10/15/18 5:45,59.1099968,OK,10/15/18 5:45,1577392,OK,10/15/18 5:45,-0.398375869,OK,10/15/18 5:45,140.9653587,OK,10/15/18 5:45,14219269.5,OK,10/15/18 5:45,0,OK,10/15/18 5:45,6787268.5,OK,10/15/18 5:45,2216446.75,OK,10/15/18 5:45,103.2674332,OK,10/15/18 5:45,102.8690643,OK,10/15/18 5:45,134.0612749,OK,
10/15/18 6:00,1714450,UNRELIABLE,10/15/18 6:00,0,OK,10/15/18 6:00,1.823460221,OK,10/15/18 6:00,10.50011158,OK,10/15/18 6:00,1184941.75,OK,10/15/18 6:00,43.03052521,OK,10/15/18 6:00,41.2070694,OK,10/15/18 6:00,137.4629217,OK,,,,,,,10/15/18 6:00,25.17036819,OK,10/15/18 6:00,73.66720581,OK,10/15/18 6:00,119.6191025,OK,10/15/18 6:00,144.7894745,OK,10/15/18 6:00,1974489.625,OK,10/15/18 6:00,5.957612233,OK,10/15/18 6:00,403730,UNRELIABLE,10/15/18 6:00,3180505,OK,10/15/18 6:00,5.730000019,OK,10/15/18 6:00,214156,OK,10/15/18 6:00,5.079999924,OK,10/15/18 6:00,58.27000046,OK,10/15/18 6:00,1577395,OK,10/15/18 6:00,0.136608168,OK,10/15/18 6:00,126.001339,OK,10/15/18 6:00,14219301,OK,10/15/18 6:00,0,OK,10/15/18 6:00,6787269,OK,10/15/18 6:00,2216463.5,OK,10/15/18 6:00,102.0027847,OK,10/15/18 6:00,102.1393967,OK,10/15/18 6:00,132.876217,OK,
10/15/18 6:15,1714450,UNRELIABLE,10/15/18 6:15,0,OK,10/15/18 6:15,1.663685203,OK,10/15/18 6:15,9.335232735,OK,10/15/18 6:15,1184944.125,OK,10/15/18 6:15,43.16428757,OK,10/15/18 6:15,41.50060272,OK,10/15/18 6:15,133.9496353,OK,,,,,,,10/15/18 6:15,28.18969536,OK,10/15/18 6:15,84.96155548,OK,10/15/18 6:15,116.4978638,OK,10/15/18 6:15,144.687561,OK,10/15/18 6:15,1974513.25,OK,10/15/18 6:15,6.135328799,OK,10/15/18 6:15,403730,UNRELIABLE,10/15/18 6:15,3180529,OK,10/15/18 6:15,5.710000038,OK,10/15/18 6:15,214156,OK,10/15/18 6:15,5.350000381,OK,10/15/18 6:15,57.61999893,OK,10/15/18 6:15,1577395,OK,10/15/18 6:15,0.091662228,OK,10/15/18 6:15,112.0227928,OK,10/15/18 6:15,14219329.5,OK,10/15/18 6:15,0,OK,10/15/18 6:15,6787269,OK,10/15/18 6:15,2216480,OK,10/15/18 6:15,99.18149567,OK,10/15/18 6:15,99.27315521,OK,10/15/18 6:15,133.0727298,OK,
10/15/18 6:30,1714450,UNRELIABLE,10/15/18 6:30,0,OK,10/15/18 6:30,1.745634794,OK,10/15/18 6:30,9.880930901,OK,10/15/18 6:30,1184946.5,OK,10/15/18 6:30,43.28973389,OK,10/15/18 6:30,41.54410172,OK,10/15/18 6:30,135.1241217,OK,,,,,,,10/15/18 6:30,30.36331558,OK,10/15/18 6:30,124.9400711,OK,10/15/18 6:30,115.0702057,OK,10/15/18 6:30,145.4335175,OK,10/15/18 6:30,1974547.875,OK,10/15/18 6:30,8.378191344,OK,10/15/18 6:30,403730,UNRELIABLE,10/15/18 6:30,3180552,OK,10/15/18 6:30,5.730000019,OK,10/15/18 6:30,214156,OK,10/15/18 6:30,5.170000076,OK,10/15/18 6:30,57.95000076,OK,10/15/18 6:30,1577395,OK,10/15/18 6:30,0.149228752,OK,10/15/18 6:30,118.5711708,OK,10/15/18 6:30,14219358,OK,10/15/18 6:30,0,OK,10/15/18 6:30,6787269,OK,10/15/18 6:30,2216496.5,OK,10/15/18 6:30,96.49633789,OK,10/15/18 6:30,96.64556885,OK,10/15/18 6:30,133.4349685,OK,
10/15/18 6:45,1714450,UNRELIABLE,10/15/18 6:45,0,OK,10/15/18 6:45,2.22805357,OK,10/15/18 6:45,12.50611973,OK,10/15/18 6:45,1184948.875,OK,10/15/18 6:45,43.14577103,OK,10/15/18 6:45,40.91771698,OK,10/15/18 6:45,133.994257,OK,,,,,,,10/15/18 6:45,23.66581154,OK,10/15/18 6:45,96.44682312,OK,10/15/18 6:45,121.183609,OK,10/15/18 6:45,144.8494263,OK,10/15/18 6:45,1974575.875,OK,10/15/18 6:45,8.295480949,OK,10/15/18 6:45,403730,UNRELIABLE,10/15/18 6:45,3180576,OK,10/15/18 6:45,5.71999979,OK,10/15/18 6:45,214156,OK,10/15/18 6:45,5.259999752,OK,10/15/18 6:45,57.61999893,OK,10/15/18 6:45,1577395,OK,10/15/18 6:45,0.140665799,OK,10/15/18 6:45,150.0734367,OK,10/15/18 6:45,14219386.5,OK,10/15/18 6:45,0,OK,10/15/18 6:45,6787269,OK,10/15/18 6:45,2216513,OK,10/15/18 6:45,94.19865417,OK,10/15/18 6:45,94.33932495,OK,10/15/18 6:45,133.5748801,OK,
10/15/18 7:00,1714450,UNRELIABLE,10/15/18 7:00,0,OK,10/15/18 7:00,2.059323311,OK,10/15/18 7:00,11.53962517,OK,10/15/18 7:00,1184951.5,OK,10/15/18 7:00,42.72066498,OK,10/15/18 7:00,40.66134262,OK,10/15/18 7:00,133.7687154,OK,,,,,,,10/15/18 7:00,22.17300034,OK,10/15/18 7:00,75.41342926,OK,10/15/18 7:00,122.7853088,OK,10/15/18 7:00,144.958313,OK,10/15/18 7:00,1974598.375,OK,10/15/18 7:00,6.92291525,OK,10/15/18 7:00,403730,UNRELIABLE,10/15/18 7:00,3180601,OK,10/15/18 7:00,5.71999979,OK,10/15/18 7:00,214156,OK,10/15/18 7:00,5.300000191,OK,10/15/18 7:00,57.49000168,OK,10/15/18 7:00,1577395,OK,10/15/18 7:00,0.061606318,OK,10/15/18 7:00,138.475502,OK,10/15/18 7:00,14219418,OK,10/15/18 7:00,0,OK,10/15/18 7:00,6787269,OK,10/15/18 7:00,2216529.75,OK,10/15/18 7:00,92.20201874,OK,10/15/18 7:00,92.2636261,OK,10/15/18 7:00,132.0769416,OK,
