OSU_RTS.CALC.1110_DW1 Time [SNAP],OSU_RTS.CALC.1110_DW1 Value [SNAP],OSU_RTS.CALC.1110_DW1 Status [SNAP],OSU_RTS.CALC.1110_DW2 Time [SNAP],OSU_RTS.CALC.1110_DW2 Value [SNAP],OSU_RTS.CALC.1110_DW2 Status [SNAP],OSU_RTS.MDBUS_RH.1110_CD Time [SNAP],OSU_RTS.MDBUS_RH.1110_CD Value [SNAP],OSU_RTS.MDBUS_RH.1110_CD Status [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CF Status [SNAP],OSU_RTS.MDBUS_RH.1110_CH Time [SNAP],OSU_RTS.MDBUS_RH.1110_CH Value [SNAP],OSU_RTS.MDBUS_RH.1110_CH Status [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CR Time [SNAP],OSU_RTS.MDBUS_RH.1110_CR Value [SNAP],OSU_RTS.MDBUS_RH.1110_CR Status [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1110_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1110_CS Time [SNAP],OSU_RTS.MDBUS_RH.1110_CS Value [SNAP],OSU_RTS.MDBUS_RH.1110_CS Status [SNAP],OSU_RTS.MDBUS_RH.1110_CST Time [SNAP],OSU_RTS.MDBUS_RH.1110_CST Value [SNAP],OSU_RTS.MDBUS_RH.1110_CST Status [SNAP],OSU_RTS.MDBUS_RH.1110_CV Time [SNAP],OSU_RTS.MDBUS_RH.1110_CV Value [SNAP],OSU_RTS.MDBUS_RH.1110_CV Status [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1110_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1110_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Time [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Value [SNAP],OSU_RTS.MDBUS_RH.1110_D2H Status [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Time [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Value [SNAP],OSU_RTS.MDBUS_RH.1110_D2L Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1110_EC Time [SNAP],OSU_RTS.MDBUS_RH.1110_EC Value [SNAP],OSU_RTS.MDBUS_RH.1110_EC Status [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1110_GP Time [SNAP],OSU_RTS.MDBUS_RH.1110_GP Value [SNAP],OSU_RTS.MDBUS_RH.1110_GP Status [SNAP],OSU_RTS.MDBUS_RH.1110_GT Time [SNAP],OSU_RTS.MDBUS_RH.1110_GT Value [SNAP],OSU_RTS.MDBUS_RH.1110_GT Status [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1110_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1110_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1110_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1110_HST Time [SNAP],OSU_RTS.MDBUS_RH.1110_HST Value [SNAP],OSU_RTS.MDBUS_RH.1110_HST Status [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1110_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1110C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1110C_HG Status [SNAP],Comments
10/15/18 2:30,905212,OK,10/15/18 2:30,174463,OK,10/15/18 2:30,1.776711464,OK,10/15/18 2:30,8.331611633,OK,10/15/18 2:30,16.6267643,OK,10/15/18 2:30,2328861,OK,10/15/18 2:30,7.850957394,OK,10/15/18 2:30,761190.9375,OK,10/15/18 2:30,43.12622452,OK,10/15/18 2:30,51.59294128,OK,10/15/18 2:30,41.34951401,OK,10/15/18 2:30,43.26132965,OK,10/15/18 2:30,223.3974041,OK,10/15/18 2:30,22.53564561,OK,,,,,,,,,,,,,10/15/18 2:30,20.57540131,OK,10/15/18 2:30,25.3878479,OK,10/15/18 2:30,128.394104,OK,10/15/18 2:30,148.9694977,OK,10/15/18 2:30,842877.5,OK,10/15/18 2:30,2.51364153,OK,10/15/18 2:30,2260024,OK,10/15/18 2:30,3.79E-37,OK,10/15/18 2:30,3.79E-37,OK,10/15/18 2:30,3.79E-37,LOW ALARM,10/15/18 2:30,3.79E-37,OK,10/15/18 2:30,0,OK,10/15/18 2:30,0.252873659,OK,10/15/18 2:30,0,OK,10/15/18 2:30,3981669.25,OK,10/15/18 2:30,998242.5625,OK,10/15/18 2:30,106.4580688,OK,10/15/18 2:30,106.7109528,OK,10/15/18 2:30,71.33349044,OK,10/15/18 2:30,199.5211716,OK,10/15/18 2:30,27946332,OK,
10/15/18 2:45,905219,OK,10/15/18 2:45,174463,OK,10/15/18 2:45,1.935294151,OK,10/15/18 2:45,7.767053127,OK,10/15/18 2:45,17.34341621,OK,10/15/18 2:45,2328865.25,OK,10/15/18 2:45,8.268753052,OK,10/15/18 2:45,761192.9375,OK,10/15/18 2:45,43.17636871,OK,10/15/18 2:45,50.94132996,OK,10/15/18 2:45,41.24107361,OK,10/15/18 2:45,43.17427826,OK,10/15/18 2:45,213.93172,OK,10/15/18 2:45,25.45822603,OK,,,,,,,,,,,,,10/15/18 2:45,18.70050812,OK,10/15/18 2:45,22.2678318,OK,10/15/18 2:45,128.6993713,OK,10/15/18 2:45,147.3998871,OK,10/15/18 2:45,842884.9375,OK,10/15/18 2:45,2.424780449,OK,10/15/18 2:45,2260047,OK,10/15/18 2:45,3.79E-37,OK,10/15/18 2:45,3.79E-37,OK,10/15/18 2:45,3.79E-37,LOW ALARM,10/15/18 2:45,3.79E-37,OK,10/15/18 2:45,0,OK,10/15/18 2:45,1.348566771,OK,10/15/18 2:45,48.36523056,OK,10/15/18 2:45,3981695.5,OK,10/15/18 2:45,998251.5,OK,10/15/18 2:45,104.0982132,OK,10/15/18 2:45,105.4467773,OK,10/15/18 2:45,72.30465244,OK,10/15/18 2:45,208.1209946,OK,10/15/18 2:45,27946383,OK,
10/15/18 3:00,905227,OK,10/15/18 3:00,174464,OK,10/15/18 3:00,1.707556844,OK,10/15/18 3:00,7.090486526,OK,10/15/18 3:00,16.38779068,OK,10/15/18 3:00,2328869.75,OK,10/15/18 3:00,7.620964527,OK,10/15/18 3:00,761194.875,OK,10/15/18 3:00,42.9034462,OK,10/15/18 3:00,50.22911835,OK,10/15/18 3:00,41.19589233,OK,10/15/18 3:00,43.13862991,OK,10/15/18 3:00,229.1046634,OK,10/15/18 3:00,25.70052417,OK,,,,,,,,,,,,,10/15/18 3:00,15.87449265,OK,10/15/18 3:00,17.92575455,OK,10/15/18 3:00,129.4869385,OK,10/15/18 3:00,145.3614502,OK,10/15/18 3:00,842890.9375,OK,10/15/18 3:00,2.298266535,OK,10/15/18 3:00,2260069,OK,10/15/18 3:00,3.79E-37,OK,10/15/18 3:00,3.79E-37,OK,10/15/18 3:00,3.79E-37,LOW ALARM,10/15/18 3:00,3.79E-37,OK,10/15/18 3:00,0,OK,10/15/18 3:00,-1.136746764,OK,10/15/18 3:00,0,OK,10/15/18 3:00,3981726.5,OK,10/15/18 3:00,998260.5625,OK,10/15/18 3:00,106.5307159,OK,10/15/18 3:00,105.3939667,OK,10/15/18 3:00,73.78901644,OK,10/15/18 3:00,196.6534882,OK,10/15/18 3:00,27946437,OK,
10/15/18 3:15,905229,OK,10/15/18 3:15,174465,OK,10/15/18 3:15,1.726075888,OK,10/15/18 3:15,7.006777287,OK,10/15/18 3:15,15.90526676,OK,10/15/18 3:15,2328874,OK,10/15/18 3:15,8.909221649,OK,10/15/18 3:15,761197,OK,10/15/18 3:15,43.24176788,OK,10/15/18 3:15,50.08937073,OK,10/15/18 3:15,41.51568985,OK,10/15/18 3:15,43.08259201,OK,10/15/18 3:15,219.9733121,OK,10/15/18 3:15,30.40302504,OK,,,,,,,,,,,,,10/15/18 3:15,15.08467293,OK,10/15/18 3:15,10.88832188,OK,10/15/18 3:15,128.9355164,OK,10/15/18 3:15,144.0201874,OK,10/15/18 3:15,842895.6875,OK,10/15/18 3:15,1.46865158,OK,10/15/18 3:15,2260091,OK,10/15/18 3:15,3.79E-37,OK,10/15/18 3:15,3.79E-37,OK,10/15/18 3:15,3.79E-37,LOW ALARM,10/15/18 3:15,3.79E-37,OK,10/15/18 3:15,0,OK,10/15/18 3:15,-1.915556192,OK,10/15/18 3:15,0,OK,10/15/18 3:15,3981754.75,OK,10/15/18 3:15,998269.625,OK,10/15/18 3:15,106.9324493,OK,10/15/18 3:15,105.0168915,OK,10/15/18 3:15,72.60338889,OK,10/15/18 3:15,190.8632011,OK,10/15/18 3:15,27946488,OK,
10/15/18 3:30,905230,OK,10/15/18 3:30,174465,OK,10/15/18 3:30,2.039446115,OK,10/15/18 3:30,7.788611412,OK,10/15/18 3:30,18.70436096,OK,10/15/18 3:30,2328878.75,OK,10/15/18 3:30,8.803988457,OK,10/15/18 3:30,761199.1875,OK,10/15/18 3:30,43.04480362,OK,10/15/18 3:30,50.79402161,OK,10/15/18 3:30,41.00535583,OK,10/15/18 3:30,43.00541306,OK,10/15/18 3:30,218.9364424,OK,10/15/18 3:30,27.02977846,OK,,,,,,,,,,,,,10/15/18 3:30,15.46406364,OK,10/15/18 3:30,0,OK,10/15/18 3:30,127.665596,OK,10/15/18 3:30,143.1296539,OK,10/15/18 3:30,842895.6875,OK,10/15/18 3:30,0,OK,10/15/18 3:30,2260113,OK,10/15/18 3:30,3.79E-37,OK,10/15/18 3:30,3.79E-37,OK,10/15/18 3:30,3.79E-37,LOW ALARM,10/15/18 3:30,3.79E-37,OK,10/15/18 3:30,0,OK,10/15/18 3:30,13.35393524,OK,10/15/18 3:30,473.3050232,OK,10/15/18 3:30,3981790,OK,10/15/18 3:30,998278.5625,OK,10/15/18 3:30,109.0083771,OK,10/15/18 3:30,122.3623199,OK,10/15/18 3:30,71.74440361,OK,10/15/18 3:30,224.4523315,OK,10/15/18 3:30,27946545,OK,
10/15/18 3:45,905231,OK,10/15/18 3:45,174465,OK,10/15/18 3:45,1.647926807,OK,10/15/18 3:45,7.105778694,OK,10/15/18 3:45,15.46915531,OK,10/15/18 3:45,2328882.75,OK,10/15/18 3:45,6.943153858,OK,10/15/18 3:45,761201.1875,OK,10/15/18 3:45,43.29591751,OK,10/15/18 3:45,50.26924896,OK,10/15/18 3:45,41.64799118,OK,10/15/18 3:45,43.16346741,OK,10/15/18 3:45,224.0867245,OK,10/15/18 3:45,23.36455826,OK,,,,,,,,,,,,,10/15/18 3:45,15.95953369,OK,10/15/18 3:45,20.67245293,OK,10/15/18 3:45,126.2680359,OK,10/15/18 3:45,142.2275696,OK,10/15/18 3:45,842898.375,OK,10/15/18 3:45,2.634548234,OK,10/15/18 3:45,2260136,OK,10/15/18 3:45,3.79E-37,OK,10/15/18 3:45,3.79E-37,OK,10/15/18 3:45,3.79E-37,LOW ALARM,10/15/18 3:45,3.79E-37,OK,10/15/18 3:45,0,OK,10/15/18 3:45,0.632745624,OK,10/15/18 3:45,0,OK,10/15/18 3:45,3981801.25,OK,10/15/18 3:45,998287.4375,OK,10/15/18 3:45,106.665596,OK,10/15/18 3:45,107.2983398,OK,10/15/18 3:45,72.49884578,OK,10/15/18 3:45,185.6298637,OK,10/15/18 3:45,27946593,OK,
10/15/18 4:00,905232,OK,10/15/18 4:00,174465,OK,10/15/18 4:00,1.641135335,OK,10/15/18 4:00,6.952271461,OK,10/15/18 4:00,15.43262863,OK,10/15/18 4:00,2328887,OK,10/15/18 4:00,7.089243412,OK,10/15/18 4:00,761202.875,OK,10/15/18 4:00,42.88391876,OK,10/15/18 4:00,50.18806458,OK,10/15/18 4:00,41.24278259,OK,10/15/18 4:00,43.23579025,OK,10/15/18 4:00,224.4826797,OK,10/15/18 4:00,24.38318826,OK,,,,,,,,,,,,,10/15/18 4:00,24.43176651,OK,10/15/18 4:00,0,OK,10/15/18 4:00,125.6342773,OK,10/15/18 4:00,150.06604,OK,10/15/18 4:00,842901.125,OK,10/15/18 4:00,0,OK,10/15/18 4:00,2260158,OK,10/15/18 4:00,3.79E-37,OK,10/15/18 4:00,3.79E-37,OK,10/15/18 4:00,3.79E-37,LOW ALARM,10/15/18 4:00,3.79E-37,OK,10/15/18 4:00,0,OK,10/15/18 4:00,0.134535909,OK,10/15/18 4:00,0,OK,10/15/18 4:00,3981835.25,OK,10/15/18 4:00,998296.5,OK,10/15/18 4:00,107.9161682,OK,10/15/18 4:00,108.050705,OK,10/15/18 4:00,73.09252627,OK,10/15/18 4:00,185.1915436,OK,10/15/18 4:00,27946644,OK,
10/15/18 4:15,905236,OK,10/15/18 4:15,174466,OK,10/15/18 4:15,1.681755781,OK,10/15/18 4:15,7.575755119,OK,10/15/18 4:15,15.7364254,OK,10/15/18 4:15,2328891,OK,10/15/18 4:15,6.692934513,OK,10/15/18 4:15,761204.5625,OK,10/15/18 4:15,42.76153183,OK,10/15/18 4:15,50.81275558,OK,10/15/18 4:15,41.07977295,OK,10/15/18 4:15,43.23699951,OK,10/15/18 4:15,223.3730546,OK,10/15/18 4:15,21.12683854,OK,,,,,,,,,,,,,10/15/18 4:15,25.58982468,OK,10/15/18 4:15,44.154953,OK,10/15/18 4:15,124.4199142,OK,10/15/18 4:15,150.0097351,OK,10/15/18 4:15,842911,OK,10/15/18 4:15,3.516523118,OK,10/15/18 4:15,2260180,OK,10/15/18 4:15,3.79E-37,OK,10/15/18 4:15,3.79E-37,OK,10/15/18 4:15,3.79E-37,LOW ALARM,10/15/18 4:15,3.79E-37,OK,10/15/18 4:15,0,OK,10/15/18 4:15,-0.489974558,OK,10/15/18 4:15,0,OK,10/15/18 4:15,3981859.75,OK,10/15/18 4:15,998305.5,OK,10/15/18 4:15,107.3707581,OK,10/15/18 4:15,106.8807831,OK,10/15/18 4:15,73.06251265,OK,10/15/18 4:15,188.8371048,OK,10/15/18 4:15,27946692,OK,
10/15/18 4:30,905238,OK,10/15/18 4:30,174466,OK,10/15/18 4:30,1.79498589,OK,10/15/18 4:30,8.361276627,OK,10/15/18 4:30,16.57221031,OK,10/15/18 4:30,2328895,OK,10/15/18 4:30,8.762372017,OK,10/15/18 4:30,761206.5625,OK,10/15/18 4:30,42.97344971,OK,10/15/18 4:30,51.41505432,OK,10/15/18 4:30,41.1784668,OK,10/15/18 4:30,43.05377197,OK,10/15/18 4:30,220.8114474,OK,10/15/18 4:30,25.06103791,OK,,,,,,,,,,,,,10/15/18 4:30,21.93491364,OK,10/15/18 4:30,26.03027916,OK,10/15/18 4:30,126.414711,OK,10/15/18 4:30,148.3496246,OK,10/15/18 4:30,842917.0625,OK,10/15/18 4:30,2.417241439,OK,10/15/18 4:30,2260201,OK,10/15/18 4:30,3.79E-37,OK,10/15/18 4:30,3.79E-37,OK,10/15/18 4:30,3.79E-37,LOW ALARM,10/15/18 4:30,3.79E-37,OK,10/15/18 4:30,0,OK,10/15/18 4:30,0.30124861,OK,10/15/18 4:30,0,OK,10/15/18 4:30,3981884,OK,10/15/18 4:30,998314.5,OK,10/15/18 4:30,106.1446838,OK,10/15/18 4:30,106.4459381,OK,10/15/18 4:30,71.53102044,OK,10/15/18 4:30,198.8665237,OK,10/15/18 4:30,27946740,OK,
10/15/18 4:45,905239,OK,10/15/18 4:45,174466,OK,10/15/18 4:45,1.828519583,OK,10/15/18 4:45,8.185722351,OK,10/15/18 4:45,17.08556557,OK,10/15/18 4:45,2328899.25,OK,10/15/18 4:45,8.164655685,OK,10/15/18 4:45,761208.625,OK,10/15/18 4:45,43.11535645,OK,10/15/18 4:45,51.4015007,OK,10/15/18 4:45,41.28683472,OK,10/15/18 4:45,43.21577835,OK,10/15/18 4:45,223.0585952,OK,10/15/18 4:45,23.8530975,OK,,,,,,,,,,,,,10/15/18 4:45,19.54185677,OK,10/15/18 4:45,0,OK,10/15/18 4:45,127.4961166,OK,10/15/18 4:45,147.0379791,OK,10/15/18 4:45,842921,OK,10/15/18 4:45,0,OK,10/15/18 4:45,2260223,OK,10/15/18 4:45,3.79E-37,OK,10/15/18 4:45,3.79E-37,OK,10/15/18 4:45,3.79E-37,LOW ALARM,10/15/18 4:45,3.79E-37,OK,10/15/18 4:45,0,OK,10/15/18 4:45,-0.096331134,OK,10/15/18 4:45,0,OK,10/15/18 4:45,3981915.5,OK,10/15/18 4:45,998323.375,OK,10/15/18 4:45,106.465744,OK,10/15/18 4:45,106.3694077,OK,10/15/18 4:45,72.0224772,OK,10/15/18 4:45,205.0267868,OK,10/15/18 4:45,27946791,OK,
10/15/18 5:00,905240,OK,10/15/18 5:00,174467,OK,10/15/18 5:00,1.869874477,OK,10/15/18 5:00,7.600839615,OK,10/15/18 5:00,17.39371109,OK,10/15/18 5:00,2328903.5,OK,10/15/18 5:00,8.033288002,OK,10/15/18 5:00,761210.625,OK,10/15/18 5:00,43.11812592,OK,10/15/18 5:00,50.83382416,OK,10/15/18 5:00,41.24825287,OK,10/15/18 5:00,43.23297882,OK,10/15/18 5:00,222.0585915,OK,10/15/18 5:00,25.27417898,OK,,,,,,,,,,,,,10/15/18 5:00,18.33449173,OK,10/15/18 5:00,0,OK,10/15/18 5:00,127.6802673,OK,10/15/18 5:00,146.0147552,OK,10/15/18 5:00,842922.4375,OK,10/15/18 5:00,0,OK,10/15/18 5:00,2260244,OK,10/15/18 5:00,3.79E-37,OK,10/15/18 5:00,3.79E-37,OK,10/15/18 5:00,3.79E-37,LOW ALARM,10/15/18 5:00,3.79E-37,OK,10/15/18 5:00,0,OK,10/15/18 5:00,0.978736877,OK,10/15/18 5:00,0,OK,10/15/18 5:00,3981919.75,OK,10/15/18 5:00,998332.375,OK,10/15/18 5:00,101.9344788,OK,10/15/18 5:00,102.913208,OK,10/15/18 5:00,73.39982409,OK,10/15/18 5:00,208.7245331,OK,10/15/18 5:00,27946842,OK,
10/15/18 5:15,905241,OK,10/15/18 5:15,174467,OK,10/15/18 5:15,1.790704131,OK,10/15/18 5:15,7.220563412,OK,10/15/18 5:15,17.00852966,OK,10/15/18 5:15,2328907.5,OK,10/15/18 5:15,7.949185848,OK,10/15/18 5:15,761212.625,OK,10/15/18 5:15,43.10282898,OK,10/15/18 5:15,50.4224472,OK,10/15/18 5:15,41.31212616,OK,10/15/18 5:15,43.20188141,OK,10/15/18 5:15,226.7409768,OK,10/15/18 5:15,26.32541257,OK,,,,,,,,,,,,,10/15/18 5:15,17.86400986,OK,10/15/18 5:15,20.47147751,OK,10/15/18 5:15,127.0240402,OK,10/15/18 5:15,144.8880615,OK,10/15/18 5:15,842927.625,OK,10/15/18 5:15,2.332198946,OK,10/15/18 5:15,2260267,OK,10/15/18 5:15,3.79E-37,OK,10/15/18 5:15,3.79E-37,OK,10/15/18 5:15,3.79E-37,LOW ALARM,10/15/18 5:15,3.79E-37,OK,10/15/18 5:15,0,OK,10/15/18 5:15,-2.249368668,OK,10/15/18 5:15,0,OK,10/15/18 5:15,3981980,OK,10/15/18 5:15,998341.5625,OK,10/15/18 5:15,109.6079254,OK,10/15/18 5:15,107.3585587,OK,10/15/18 5:15,73.27561099,OK,10/15/18 5:15,204.102356,OK,10/15/18 5:15,27946890,OK,
10/15/18 5:30,905245,OK,10/15/18 5:30,174467,OK,10/15/18 5:30,2.064478636,OK,10/15/18 5:30,7.2172575,OK,10/15/18 5:30,18.93663406,OK,10/15/18 5:30,2328911.75,OK,10/15/18 5:30,9.089324951,OK,10/15/18 5:30,761214.6875,OK,10/15/18 5:30,43.15242767,OK,10/15/18 5:30,50.42840576,OK,10/15/18 5:30,41.08795166,OK,10/15/18 5:30,43.21115112,OK,10/15/18 5:30,218.9677256,OK,10/15/18 5:30,30.11507983,OK,,,,,,,,,,,,,10/15/18 5:30,16.98416328,OK,10/15/18 5:30,27.80363464,OK,10/15/18 5:30,126.7749329,OK,10/15/18 5:30,143.7590942,OK,10/15/18 5:30,842934.1875,OK,10/15/18 5:30,3.330724318,OK,10/15/18 5:30,2260289,OK,10/15/18 5:30,3.79E-37,OK,10/15/18 5:30,3.79E-37,OK,10/15/18 5:30,3.79E-37,LOW ALARM,10/15/18 5:30,3.79E-37,OK,10/15/18 5:30,0,OK,10/15/18 5:30,-2.468101501,OK,10/15/18 5:30,0,OK,10/15/18 5:30,3981995.5,OK,10/15/18 5:30,998350.5,OK,10/15/18 5:30,107.8224945,OK,10/15/18 5:30,105.354393,OK,10/15/18 5:30,71.39293987,OK,10/15/18 5:30,227.2396088,OK,10/15/18 5:30,27946941,OK,
10/15/18 5:45,905246,OK,10/15/18 5:45,174468,OK,10/15/18 5:45,1.889618635,OK,10/15/18 5:45,7.749663353,OK,10/15/18 5:45,17.42542076,OK,10/15/18 5:45,2328916.5,OK,10/15/18 5:45,8.017264366,OK,10/15/18 5:45,761216.9375,OK,10/15/18 5:45,42.85980606,OK,10/15/18 5:45,50.62994003,OK,10/15/18 5:45,40.97018433,OK,10/15/18 5:45,42.88027954,OK,10/15/18 5:45,220.1388916,OK,10/15/18 5:45,24.72991353,OK,,,,,,,,,,,,,10/15/18 5:45,16.36146927,OK,10/15/18 5:45,0,OK,10/15/18 5:45,126.3065262,OK,10/15/18 5:45,142.6679993,OK,10/15/18 5:45,842938.625,OK,10/15/18 5:45,0,OK,10/15/18 5:45,2260311,OK,10/15/18 5:45,3.79E-37,OK,10/15/18 5:45,3.79E-37,OK,10/15/18 5:45,3.79E-37,LOW ALARM,10/15/18 5:45,3.79E-37,OK,10/15/18 5:45,0,OK,10/15/18 5:45,17.43922615,OK,10/15/18 5:45,613.5357666,OK,10/15/18 5:45,3982005.75,OK,10/15/18 5:45,998359.375,OK,10/15/18 5:45,102.6790771,OK,10/15/18 5:45,120.1183014,OK,10/15/18 5:45,71.24152897,OK,10/15/18 5:45,209.1050491,OK,10/15/18 5:45,27946998,OK,
10/15/18 6:00,905247,OK,10/15/18 6:00,174468,OK,10/15/18 6:00,6.179223061,OK,10/15/18 6:00,7.077505589,OK,10/15/18 6:00,44.16559982,OK,10/15/18 6:00,2328948.5,OK,10/15/18 6:00,7.698705196,OK,10/15/18 6:00,761218.5,OK,10/15/18 6:00,47.545784,OK,10/15/18 6:00,50.65536499,OK,10/15/18 6:00,41.36656189,OK,10/15/18 6:00,43.57785797,OK,10/15/18 6:00,170.7661106,OK,10/15/18 6:00,26.01424098,OK,,,,,,,,,,,,,10/15/18 6:00,17.97074318,OK,10/15/18 6:00,14.64234543,OK,10/15/18 6:00,126.0030899,OK,10/15/18 6:00,143.9738312,OK,10/15/18 6:00,842938.6875,OK,10/15/18 6:00,1.657883041,OK,10/15/18 6:00,2260333,OK,10/15/18 6:00,3.79E-37,OK,10/15/18 6:00,3.79E-37,OK,10/15/18 6:00,3.79E-37,LOW ALARM,10/15/18 6:00,3.79E-37,OK,10/15/18 6:00,0,OK,10/15/18 6:00,1.198127627,OK,10/15/18 6:00,42.66173553,OK,10/15/18 6:00,3982018.75,OK,10/15/18 6:00,998368.25,OK,10/15/18 6:00,103.22229,OK,10/15/18 6:00,104.4204254,OK,10/15/18 6:00,71.76828104,OK,10/15/18 6:00,529.9871979,OK,10/15/18 6:00,27947382,OK,
