OSU_RTS.MDBUS_C1.148_CDT Time [SNAP],OSU_RTS.MDBUS_C1.148_CDT Value [SNAP],OSU_RTS.MDBUS_C1.148_CDT Status [SNAP],OSU_RTS.MDBUS_C1.148_CHF Time [SNAP],OSU_RTS.MDBUS_C1.148_CHF Value [SNAP],OSU_RTS.MDBUS_C1.148_CHF Status [SNAP],OSU_RTS.MDBUS_C1.148_CHT Time [SNAP],OSU_RTS.MDBUS_C1.148_CHT Value [SNAP],OSU_RTS.MDBUS_C1.148_CHT Status [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.148_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.148_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.148_CVF Time [SNAP],OSU_RTS.MDBUS_C1.148_CVF Value [SNAP],OSU_RTS.MDBUS_C1.148_CVF Status [SNAP],OSU_RTS.MDBUS_C1.148_HF Time [SNAP],OSU_RTS.MDBUS_C1.148_HF Value [SNAP],OSU_RTS.MDBUS_C1.148_HF Status [SNAP],OSU_RTS.MDBUS_C1.148_HGT Time [SNAP],OSU_RTS.MDBUS_C1.148_HGT Value [SNAP],OSU_RTS.MDBUS_C1.148_HGT Status [SNAP],OSU_RTS.MDBUS_CC.148_MHT Time [SNAP],OSU_RTS.MDBUS_CC.148_MHT Value [SNAP],OSU_RTS.MDBUS_CC.148_MHT Status [SNAP],OSU_RTS.MDBUS_CC.148_PHT Time [SNAP],OSU_RTS.MDBUS_CC.148_PHT Value [SNAP],OSU_RTS.MDBUS_CC.148_PHT Status [SNAP],OSU_RTS.MDBUS_E1.148E1_C Time [SNAP],OSU_RTS.MDBUS_E1.148E1_C Value [SNAP],OSU_RTS.MDBUS_E1.148E1_C Status [SNAP],OSU_RTS.MDBUS_E1.148E2_C Time [SNAP],OSU_RTS.MDBUS_E1.148E2_C Value [SNAP],OSU_RTS.MDBUS_E1.148E2_C Status [SNAP],OSU_RTS.MDBUS_G1.148_GBV Time [SNAP],OSU_RTS.MDBUS_G1.148_GBV Value [SNAP],OSU_RTS.MDBUS_G1.148_GBV Status [SNAP],OSU_RTS.MDBUS_G1.148_GUV Time [SNAP],OSU_RTS.MDBUS_G1.148_GUV Value [SNAP],OSU_RTS.MDBUS_G1.148_GUV Status [SNAP],OSU_RTS.MDBUS_RT.148S_C Time [SNAP],OSU_RTS.MDBUS_RT.148S_C Value [SNAP],OSU_RTS.MDBUS_RT.148S_C Status [SNAP],OSU_RTS.MDBUS_RT.148S_HF Time [SNAP],OSU_RTS.MDBUS_RT.148S_HF Value [SNAP],OSU_RTS.MDBUS_RT.148S_HF Status [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.148S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.148S_I Time [SNAP],OSU_RTS.MDBUS_RT.148S_I Value [SNAP],OSU_RTS.MDBUS_RT.148S_I Status [SNAP],OSU_RTS.MDBUS_RT.148S_P Time [SNAP],OSU_RTS.MDBUS_RT.148S_P Value [SNAP],OSU_RTS.MDBUS_RT.148S_P Status [SNAP],OSU_RTS.MDBUS_RT.148S_T Time [SNAP],OSU_RTS.MDBUS_RT.148S_T Value [SNAP],OSU_RTS.MDBUS_RT.148S_T Status [SNAP],Comments
10/20/18 6:30,2.807046652,OK,10/20/18 6:30,66.37820435,OK,10/20/18 6:30,21126264,OK,10/20/18 6:30,43.85061646,OK,10/20/18 6:30,41.04356766,OK,10/20/18 6:30,564.4883423,OK,10/20/18 6:30,796.5384521,OK,10/20/18 6:30,253515168,OK,,,,,,,10/20/18 6:30,5364023,OK,10/20/18 6:30,9374499,OK,10/20/18 6:30,5.820000172,OK,10/20/18 6:30,5280,OK,10/20/18 6:30,225593.8125,OK,10/20/18 6:30,4.41686964,OK,10/20/18 6:30,293486.875,OK,10/20/18 6:30,3.390415527,OK,10/20/18 6:30,180.7071838,OK,10/20/18 6:30,561.6659546,OK,
10/20/18 6:45,2.704841375,OK,10/20/18 6:45,64.57994843,OK,10/20/18 6:45,21126280,OK,10/20/18 6:45,43.87675858,OK,10/20/18 6:45,41.17191696,OK,10/20/18 6:45,569.9481201,OK,10/20/18 6:45,774.9593811,OK,10/20/18 6:45,253515360,OK,,,,,,,10/20/18 6:45,5364120,OK,10/20/18 6:45,9374584,OK,10/20/18 6:45,5.820000172,OK,10/20/18 6:45,5280,OK,10/20/18 6:45,225594.5625,OK,10/20/18 6:45,3.560681105,OK,10/20/18 6:45,293487.8438,OK,10/20/18 6:45,2.731666748,OK,10/20/18 6:45,180.5943146,OK,10/20/18 6:45,563.0372314,OK,
10/20/18 7:00,2.625519276,OK,10/20/18 7:00,63.3114357,OK,10/20/18 7:00,21126300,OK,10/20/18 7:00,43.99911499,OK,10/20/18 7:00,41.37359619,OK,10/20/18 7:00,575.6329956,OK,10/20/18 7:00,759.7372284,OK,10/20/18 7:00,253515600,OK,,,,,,,10/20/18 7:00,5364214,OK,10/20/18 7:00,9374669,OK,10/20/18 7:00,5.820000172,OK,10/20/18 7:00,5280,OK,10/20/18 7:00,225595.3125,OK,10/20/18 7:00,4.532900333,OK,10/20/18 7:00,293488.8125,OK,10/20/18 7:00,3.476088379,OK,10/20/18 7:00,177.3659973,OK,10/20/18 7:00,563.5457764,OK,
10/20/18 7:15,3.427770615,OK,10/20/18 7:15,81.18255615,OK,10/20/18 7:15,21126316,OK,10/20/18 7:15,44.63199615,OK,10/20/18 7:15,41.20422363,OK,10/20/18 7:15,565.3654175,OK,10/20/18 7:15,974.1906738,OK,10/20/18 7:15,253515792,OK,,,,,,,10/20/18 7:15,5364311,OK,10/20/18 7:15,9374753,OK,10/20/18 7:15,5.820000172,OK,10/20/18 7:15,5280,OK,10/20/18 7:15,225596.0625,OK,10/20/18 7:15,5.408169746,OK,10/20/18 7:15,293489.7813,OK,10/20/18 7:15,4.1476875,OK,10/20/18 7:15,179.7581787,OK,10/20/18 7:15,563.6958008,OK,
10/20/18 7:30,3.095521212,OK,10/20/18 7:30,73.13291168,OK,10/20/18 7:30,21126336,OK,10/20/18 7:30,44.15839386,OK,10/20/18 7:30,41.06287384,OK,10/20/18 7:30,563.9732056,OK,10/20/18 7:30,877.5949402,OK,10/20/18 7:30,253516032,OK,,,,,,,10/20/18 7:30,5364408,OK,10/20/18 7:30,9374838,OK,10/20/18 7:30,5.820000172,OK,10/20/18 7:30,5280,OK,10/20/18 7:30,225596.7813,OK,10/20/18 7:30,3.63049221,OK,10/20/18 7:30,293490.7188,OK,10/20/18 7:30,2.78506543,OK,10/20/18 7:30,179.6161194,OK,10/20/18 7:30,563.0206909,OK,
10/20/18 7:45,2.832491398,OK,10/20/18 7:45,66.65232086,OK,10/20/18 7:45,21126352,OK,10/20/18 7:45,43.94722748,OK,10/20/18 7:45,41.11473846,OK,10/20/18 7:45,561.7272949,OK,10/20/18 7:45,799.8278503,OK,10/20/18 7:45,253516224,OK,,,,,,,10/20/18 7:45,5364503,OK,10/20/18 7:45,9374923,OK,10/20/18 7:45,5.820000172,OK,10/20/18 7:45,5280,OK,10/20/18 7:45,225597.5313,OK,10/20/18 7:45,3.319631577,OK,10/20/18 7:45,293491.7188,OK,10/20/18 7:45,2.545650391,OK,10/20/18 7:45,178.6664124,OK,10/20/18 7:45,563.7875977,OK,
10/20/18 8:00,2.690948725,OK,10/20/18 8:00,63.99123383,OK,10/20/18 8:00,21126372,OK,10/20/18 8:00,43.76530075,OK,10/20/18 8:00,41.07435608,OK,10/20/18 8:00,567.6682129,OK,10/20/18 8:00,767.8948059,OK,10/20/18 8:00,253516464,OK,,,,,,,10/20/18 8:00,5364599,OK,10/20/18 8:00,9375006,OK,10/20/18 8:00,5.820000172,OK,10/20/18 8:00,5280,OK,10/20/18 8:00,225598.2344,OK,10/20/18 8:00,2.859658003,OK,10/20/18 8:00,293492.625,OK,10/20/18 8:00,2.193321045,OK,10/20/18 8:00,178.9155579,OK,10/20/18 8:00,563.374939,OK,
10/20/18 8:15,3.112563372,OK,10/20/18 8:15,74.12523651,OK,10/20/18 8:15,21126388,OK,10/20/18 8:15,44.41289902,OK,10/20/18 8:15,41.30033875,OK,10/20/18 8:15,568.4961548,OK,10/20/18 8:15,889.5028381,OK,10/20/18 8:15,253516656,OK,,,,,,,10/20/18 8:15,5364695,OK,10/20/18 8:15,9375089,OK,10/20/18 8:15,5.820000172,OK,10/20/18 8:15,5280,OK,10/20/18 8:15,225598.9688,OK,10/20/18 8:15,2.82088089,OK,10/20/18 8:15,293493.5938,OK,10/20/18 8:15,2.16279248,OK,10/20/18 8:15,179.1036224,OK,10/20/18 8:15,564.3081055,OK,
10/20/18 8:30,3.491701603,OK,10/20/18 8:30,82.05893707,OK,10/20/18 8:30,21126408,OK,10/20/18 8:30,44.5664444,OK,10/20/18 8:30,41.07474136,OK,10/20/18 8:30,561.0063477,OK,10/20/18 8:30,984.7072449,OK,10/20/18 8:30,253516896,OK,,,,,,,10/20/18 8:30,5364790,OK,10/20/18 8:30,9375173,OK,10/20/18 8:30,5.820000172,OK,10/20/18 8:30,5280,OK,10/20/18 8:30,225599.6875,OK,10/20/18 8:30,3.049675703,OK,10/20/18 8:30,293494.5313,OK,10/20/18 8:30,2.33789624,OK,10/20/18 8:30,180.3197174,OK,10/20/18 8:30,564.8372803,OK,
10/20/18 8:45,3.267975569,OK,10/20/18 8:45,76.32550049,OK,10/20/18 8:45,21126424,OK,10/20/18 8:45,44.34533691,OK,10/20/18 8:45,41.07736206,OK,10/20/18 8:45,557.5320435,OK,10/20/18 8:45,915.9060059,OK,10/20/18 8:45,253517088,OK,,,,,,,10/20/18 8:45,5364884,OK,10/20/18 8:45,9375256,OK,10/20/18 8:45,5.820000172,OK,10/20/18 8:45,5280,OK,10/20/18 8:45,225600.4063,OK,10/20/18 8:45,3.575516224,OK,10/20/18 8:45,293495.4688,OK,10/20/18 8:45,2.741666992,OK,10/20/18 8:45,182.3303528,OK,10/20/18 8:45,564.5629883,OK,
10/20/18 9:00,3.393913746,OK,10/20/18 9:00,79.74830627,OK,10/20/18 9:00,21126444,OK,10/20/18 9:00,44.60499573,OK,10/20/18 9:00,41.21108246,OK,10/20/18 9:00,560.9180298,OK,10/20/18 9:00,956.9796753,OK,10/20/18 9:00,253517328,OK,,,,,,,10/20/18 9:00,5364980,OK,10/20/18 9:00,9375339,OK,10/20/18 9:00,5.820000172,OK,10/20/18 9:00,5280,OK,10/20/18 9:00,225601.1094,OK,10/20/18 9:00,4.079778671,OK,10/20/18 9:00,293496.375,OK,10/20/18 9:00,3.129000977,OK,10/20/18 9:00,184.5609894,OK,10/20/18 9:00,564.3887939,OK,
10/20/18 9:15,3.27000165,OK,10/20/18 9:15,77.57730103,OK,10/20/18 9:15,21126464,OK,10/20/18 9:15,44.37942505,OK,10/20/18 9:15,41.10942078,OK,10/20/18 9:15,566.3240967,OK,10/20/18 9:15,930.9276123,OK,10/20/18 9:15,253517568,OK,,,,,,,10/20/18 9:15,5365074,OK,10/20/18 9:15,9375423,OK,10/20/18 9:15,5.820000172,OK,10/20/18 9:15,5280,OK,10/20/18 9:15,225601.7813,OK,10/20/18 9:15,3.553798199,OK,10/20/18 9:15,293497.25,OK,10/20/18 9:15,2.726284668,OK,10/20/18 9:15,181.3092499,OK,10/20/18 9:15,563.2446899,OK,
10/20/18 9:30,3.494828939,OK,10/20/18 9:30,83.03343201,OK,10/20/18 9:30,21126484,OK,10/20/18 9:30,44.69924927,OK,10/20/18 9:30,41.204422,OK,10/20/18 9:30,566.5701294,OK,10/20/18 9:30,996.4011841,OK,10/20/18 9:30,253517808,OK,,,,,,,10/20/18 9:30,5365167,OK,10/20/18 9:30,9375506,OK,10/20/18 9:30,5.820000172,OK,10/20/18 9:30,5280,OK,10/20/18 9:30,225602.4375,OK,10/20/18 9:30,3.21229744,OK,10/20/18 9:30,293498.125,OK,10/20/18 9:30,2.46588916,OK,10/20/18 9:30,182.3981628,OK,10/20/18 9:30,561.8232422,OK,
10/20/18 9:45,3.557958126,OK,10/20/18 9:45,82.67589569,OK,10/20/18 9:45,21126506,OK,10/20/18 9:45,44.59972,OK,10/20/18 9:45,41.04176331,OK,10/20/18 9:45,554.6983643,OK,10/20/18 9:45,992.1107483,OK,10/20/18 9:45,253518072,OK,,,,,,,10/20/18 9:45,5365264,OK,10/20/18 9:45,9375589,OK,10/20/18 9:45,5.820000172,OK,10/20/18 9:45,5280,OK,10/20/18 9:45,225603.1094,OK,10/20/18 9:45,3.798339128,OK,10/20/18 9:45,293499,OK,10/20/18 9:45,2.916508301,OK,10/20/18 9:45,183.5008392,OK,10/20/18 9:45,561.3723145,OK,
10/20/18 10:00,4.578202248,OK,10/20/18 10:00,106.5034637,OK,10/20/18 10:00,21126530,OK,10/20/18 10:00,45.6853981,OK,10/20/18 10:00,41.10719299,OK,10/20/18 10:00,555.3947144,OK,10/20/18 10:00,1278.041565,OK,10/20/18 10:00,253518360,OK,,,,,,,10/20/18 10:00,5365363,OK,10/20/18 10:00,9375673,OK,10/20/18 10:00,5.820000172,OK,10/20/18 10:00,5280,OK,10/20/18 10:00,225603.7969,OK,10/20/18 10:00,3.661726236,OK,10/20/18 10:00,293499.875,OK,10/20/18 10:00,2.811839355,OK,10/20/18 10:00,182.3422089,OK,10/20/18 10:00,560.9837036,OK,
10/20/18 10:15,4.571808338,OK,10/20/18 10:15,99.85405731,OK,10/20/18 10:15,21126556,OK,10/20/18 10:15,45.85162354,OK,10/20/18 10:15,41.27981567,OK,10/20/18 10:15,521.4921875,OK,10/20/18 10:15,1198.248688,OK,10/20/18 10:15,253518672,OK,,,,,,,10/20/18 10:15,5365463,OK,10/20/18 10:15,9375756,OK,10/20/18 10:15,5.820000172,OK,10/20/18 10:15,5280,OK,10/20/18 10:15,225604.4531,OK,10/20/18 10:15,3.823827982,OK,10/20/18 10:15,293500.7188,OK,10/20/18 10:15,2.937962646,OK,10/20/18 10:15,183.1888275,OK,10/20/18 10:15,559.7399902,OK,
10/20/18 10:30,4.786706924,OK,10/20/18 10:30,108.7622528,OK,10/20/18 10:30,21126586,OK,10/20/18 10:30,45.86302948,OK,10/20/18 10:30,41.07632446,OK,10/20/18 10:30,542.5150757,OK,10/20/18 10:30,1305.147034,OK,10/20/18 10:30,253519032,OK,,,,,,,10/20/18 10:30,5365562,OK,10/20/18 10:30,9375840,OK,10/20/18 10:30,5.830000401,OK,10/20/18 10:30,5280,OK,10/20/18 10:30,225605.1563,OK,10/20/18 10:30,4.269590378,OK,10/20/18 10:30,293501.6563,OK,10/20/18 10:30,3.278942627,OK,10/20/18 10:30,181.7905731,OK,10/20/18 10:30,560.6496582,OK,
10/20/18 10:45,5.473303318,OK,10/20/18 10:45,122.9244843,OK,10/20/18 10:45,21126614,OK,10/20/18 10:45,47.05911255,OK,10/20/18 10:45,41.5858078,OK,10/20/18 10:45,536.5147705,OK,10/20/18 10:45,1475.093811,OK,10/20/18 10:45,253519368,OK,,,,,,,10/20/18 10:45,5365663,OK,10/20/18 10:45,9375923,OK,10/20/18 10:45,5.830000401,OK,10/20/18 10:45,5280,OK,10/20/18 10:45,225605.8594,OK,10/20/18 10:45,5.132422447,OK,10/20/18 10:45,293502.5625,OK,10/20/18 10:45,3.941813477,OK,10/20/18 10:45,182.842453,OK,10/20/18 10:45,560.6723633,OK,
10/20/18 11:00,6.17380619,OK,10/20/18 11:00,120.9086075,OK,10/20/18 11:00,21126644,OK,10/20/18 11:00,47.15803146,OK,10/20/18 11:00,40.98422623,OK,10/20/18 11:00,467.8188782,OK,10/20/18 11:00,1450.90329,OK,10/20/18 11:00,253519728,OK,,,,,,,10/20/18 11:00,5365763,OK,10/20/18 11:00,9376007,OK,10/20/18 11:00,5.830000401,OK,10/20/18 11:00,5280,OK,10/20/18 11:00,225606.5156,OK,10/20/18 11:00,3.997601271,OK,10/20/18 11:00,293503.4063,OK,10/20/18 11:00,3.071699463,OK,10/20/18 11:00,182.8679962,OK,10/20/18 11:00,559.5072021,OK,
10/20/18 11:15,6.30677557,OK,10/20/18 11:15,121.7107468,OK,10/20/18 11:15,21126676,OK,10/20/18 11:15,47.86902618,OK,10/20/18 11:15,41.56224823,OK,10/20/18 11:15,462.2221069,OK,10/20/18 11:15,1464.034149,OK,10/20/18 11:15,253520112,OK,,,,,,,10/20/18 11:15,5365864,OK,10/20/18 11:15,9376090,OK,10/20/18 11:15,5.830000401,OK,10/20/18 11:15,5280,OK,10/20/18 11:15,225607.1406,OK,10/20/18 11:15,3.512012959,OK,10/20/18 11:15,293504.2188,OK,10/20/18 11:15,2.700725586,OK,10/20/18 11:15,182.8942413,OK,10/20/18 11:15,557.5529785,OK,
10/20/18 11:30,6.283798218,OK,10/20/18 11:30,129.6635132,OK,10/20/18 11:30,21126710,OK,10/20/18 11:30,49.03246307,OK,10/20/18 11:30,42.74866486,OK,10/20/18 11:30,493.2685547,OK,10/20/18 11:30,1555.962158,OK,10/20/18 11:30,253520520,OK,,,,,,,10/20/18 11:30,5365963,OK,10/20/18 11:30,9376174,OK,10/20/18 11:30,5.830000401,OK,10/20/18 11:30,5280,OK,10/20/18 11:30,225607.7813,OK,10/20/18 11:30,4.612473011,OK,10/20/18 11:30,293505.0625,OK,10/20/18 11:30,3.546918457,OK,10/20/18 11:30,183.9321747,OK,10/20/18 11:30,557.7582397,OK,
10/20/18 11:45,7.980423927,OK,10/20/18 11:45,166.5776825,OK,10/20/18 11:45,21126746,OK,10/20/18 11:45,49.09516907,OK,10/20/18 11:45,41.11474609,OK,10/20/18 11:45,498.8356628,OK,10/20/18 11:45,1998.93219,OK,10/20/18 11:45,253520952,OK,,,,,,,10/20/18 11:45,5366058,OK,10/20/18 11:45,9376258,OK,10/20/18 11:45,5.830000401,OK,10/20/18 11:45,5280,OK,10/20/18 11:45,225608.4688,OK,10/20/18 11:45,4.666167736,OK,10/20/18 11:45,293505.9375,OK,10/20/18 11:45,3.585968994,OK,10/20/18 11:45,181.8453979,OK,10/20/18 11:45,558.9594727,OK,
10/20/18 12:00,9.434402466,OK,10/20/18 12:00,168.8284149,OK,10/20/18 12:00,21126788,OK,10/20/18 12:00,50.64791107,OK,10/20/18 12:00,41.21350479,OK,10/20/18 12:00,427.7586365,OK,10/20/18 12:00,2025.940979,OK,10/20/18 12:00,253521456,OK,,,,,,,10/20/18 12:00,5366154,OK,10/20/18 12:00,9376341,OK,10/20/18 12:00,5.830000401,OK,10/20/18 12:00,5280,OK,10/20/18 12:00,225609.1094,OK,10/20/18 12:00,3.786929131,OK,10/20/18 12:00,293506.8125,OK,10/20/18 12:00,2.911765381,OK,10/20/18 12:00,183.7503815,OK,10/20/18 12:00,558.0046387,OK,
10/20/18 12:15,9.41179657,OK,10/20/18 12:15,166.7249146,OK,10/20/18 12:15,21126832,OK,10/20/18 12:15,50.48674774,OK,10/20/18 12:15,41.07495499,OK,10/20/18 12:15,423.4271851,OK,10/20/18 12:15,2000.698975,OK,10/20/18 12:15,253521984,OK,,,,,,,10/20/18 12:15,5366249,OK,10/20/18 12:15,9376425,OK,10/20/18 12:15,5.830000401,OK,10/20/18 12:15,5280,OK,10/20/18 12:15,225609.75,OK,10/20/18 12:15,3.693534613,OK,10/20/18 12:15,293507.625,OK,10/20/18 12:15,2.841243408,OK,10/20/18 12:15,181.5606232,OK,10/20/18 12:15,556.5111084,OK,
10/20/18 12:30,9.327821732,OK,10/20/18 12:30,162.0127106,OK,10/20/18 12:30,21126874,OK,10/20/18 12:30,51.27590942,OK,10/20/18 12:30,41.9480896,OK,10/20/18 12:30,415.2557678,OK,10/20/18 12:30,1944.152527,OK,10/20/18 12:30,253522488,OK,,,,,,,10/20/18 12:30,5366346,OK,10/20/18 12:30,9376509,OK,10/20/18 12:30,5.830000401,OK,10/20/18 12:30,5280,OK,10/20/18 12:30,225610.4531,OK,10/20/18 12:30,3.904591084,OK,10/20/18 12:30,293508.5313,OK,10/20/18 12:30,3.00165332,OK,10/20/18 12:30,183.6680908,OK,10/20/18 12:30,558.4694824,OK,
10/20/18 12:45,15.64537334,OK,10/20/18 12:45,189.0639038,OK,10/20/18 12:45,21126920,OK,10/20/18 12:45,57.27436447,OK,10/20/18 12:45,41.62899017,OK,10/20/18 12:45,289.1605835,OK,10/20/18 12:45,2268.766846,OK,10/20/18 12:45,253523040,OK,,,,,,,10/20/18 12:45,5366444,OK,10/20/18 12:45,9376593,OK,10/20/18 12:45,5.830000401,OK,10/20/18 12:45,5280,OK,10/20/18 12:45,225611.0625,OK,10/20/18 12:45,3.754705906,OK,10/20/18 12:45,293509.3438,OK,10/20/18 12:45,2.88982959,OK,10/20/18 12:45,182.8109589,OK,10/20/18 12:45,555.4243164,OK,
10/20/18 13:00,19.87564659,OK,10/20/18 13:00,178.4486694,OK,10/20/18 13:00,21126966,OK,10/20/18 13:00,61.67899323,OK,10/20/18 13:00,41.80334473,OK,10/20/18 13:00,214.9407349,OK,10/20/18 13:00,2141.384033,OK,10/20/18 13:00,253523592,OK,,,,,,,10/20/18 13:00,5366541,OK,10/20/18 13:00,9376678,OK,10/20/18 13:00,5.830000401,OK,10/20/18 13:00,5280,OK,10/20/18 13:00,225611.6406,OK,10/20/18 13:00,3.17177844,OK,10/20/18 13:00,293510.0938,OK,10/20/18 13:00,2.443827393,OK,10/20/18 13:00,183.1159363,OK,10/20/18 13:00,552.8010254,OK,
10/20/18 13:15,19.2509346,OK,10/20/18 13:15,238.1101837,OK,10/20/18 13:15,21127012,OK,10/20/18 13:15,61.16213989,OK,10/20/18 13:15,41.91120911,OK,10/20/18 13:15,296.1016235,OK,10/20/18 13:15,2857.322205,OK,10/20/18 13:15,253524144,OK,,,,,,,10/20/18 13:15,5366638,OK,10/20/18 13:15,9376766,OK,10/20/18 13:15,5.830000401,OK,10/20/18 13:15,5280,OK,10/20/18 13:15,225612.2656,OK,10/20/18 13:15,4.230332375,OK,10/20/18 13:15,293510.9063,OK,10/20/18 13:15,3.257881836,OK,10/20/18 13:15,182.6956329,OK,10/20/18 13:15,553.9033203,OK,
10/20/18 13:30,17.82789993,OK,10/20/18 13:30,324.8001709,OK,10/20/18 13:30,21127086,OK,10/20/18 13:30,59.30190277,OK,10/20/18 13:30,41.47400284,OK,10/20/18 13:30,435.3569946,OK,10/20/18 13:30,3891.486694,OK,10/20/18 13:30,253525032,OK,,,,,,,10/20/18 13:30,5366735,OK,10/20/18 13:30,9376855,OK,10/20/18 13:30,5.830000401,OK,10/20/18 13:30,5280,OK,10/20/18 13:30,225612.875,OK,10/20/18 13:30,5.167595387,OK,10/20/18 13:30,293511.6875,OK,10/20/18 13:30,3.979562988,OK,10/20/18 13:30,182.5320282,OK,10/20/18 13:30,553.9553223,OK,
10/20/18 13:45,15.34818745,OK,10/20/18 13:45,380.1221313,OK,10/20/18 13:45,21127176,OK,10/20/18 13:45,57.07932281,OK,10/20/18 13:45,41.73113251,OK,10/20/18 13:45,592.6221924,OK,10/20/18 13:45,4561.465576,OK,10/20/18 13:45,253526112,OK,,,,,,,10/20/18 13:45,5366833,OK,10/20/18 13:45,9376944,OK,10/20/18 13:45,5.830000401,OK,10/20/18 13:45,5280,OK,10/20/18 13:45,225613.5,OK,10/20/18 13:45,3.253119946,OK,10/20/18 13:45,293512.5,OK,10/20/18 13:45,2.505376709,OK,10/20/18 13:45,182.5944061,OK,10/20/18 13:45,553.8162231,OK,
10/20/18 14:00,13.45028496,OK,10/20/18 14:00,414.8414917,OK,10/20/18 14:00,21127276,OK,10/20/18 14:00,55.17857361,OK,10/20/18 14:00,41.72828674,OK,10/20/18 14:00,737.7919312,OK,10/20/18 14:00,4978.0979,OK,10/20/18 14:00,253527312,OK,,,,,,,10/20/18 14:00,5366930,OK,10/20/18 14:00,9377033,OK,10/20/18 14:00,5.830000401,OK,10/20/18 14:00,5280,OK,10/20/18 14:00,225614.0781,OK,10/20/18 14:00,2.759276867,OK,10/20/18 14:00,293513.25,OK,10/20/18 14:00,2.126375488,OK,10/20/18 14:00,184.4771271,OK,10/20/18 14:00,552.5943604,OK,
10/20/18 14:15,12.71658993,OK,10/20/18 14:15,361.0577698,OK,10/20/18 14:15,21127378,OK,10/20/18 14:15,54.53841019,OK,10/20/18 14:15,41.82181931,OK,10/20/18 14:15,679.1152344,OK,10/20/18 14:15,4332.693237,OK,10/20/18 14:15,253528536,OK,,,,,,,10/20/18 14:15,5367027,OK,10/20/18 14:15,9377123,OK,10/20/18 14:15,5.830000401,OK,10/20/18 14:15,5280,OK,10/20/18 14:15,225614.7344,OK,10/20/18 14:15,3.269779682,OK,10/20/18 14:15,293514.0938,OK,10/20/18 14:15,2.516264893,OK,10/20/18 14:15,182.718399,OK,10/20/18 14:15,555.7404785,OK,
10/20/18 14:30,13.56327343,OK,10/20/18 14:30,347.9454346,OK,10/20/18 14:30,21127458,OK,10/20/18 14:30,55.03055573,OK,10/20/18 14:30,41.46728516,OK,10/20/18 14:30,613.6223145,OK,10/20/18 14:30,4175.345215,OK,10/20/18 14:30,253529496,OK,,,,,,,10/20/18 14:30,5367123,OK,10/20/18 14:30,9377211,OK,10/20/18 14:30,5.830000401,OK,10/20/18 14:30,5280,OK,10/20/18 14:30,225615.5469,OK,10/20/18 14:30,4.718099594,OK,10/20/18 14:30,293515.1563,OK,10/20/18 14:30,3.622905273,OK,10/20/18 14:30,182.5885315,OK,10/20/18 14:30,561.1085205,OK,
10/20/18 14:45,15.34599781,OK,10/20/18 14:45,317.0637817,OK,10/20/18 14:45,21127536,OK,10/20/18 14:45,57.16634369,OK,10/20/18 14:45,41.82034683,OK,10/20/18 14:45,494.3960266,OK,10/20/18 14:45,3804.765381,OK,10/20/18 14:45,253530432,OK,,,,,,,10/20/18 14:45,5367220,OK,10/20/18 14:45,9377299,OK,10/20/18 14:45,5.830000401,OK,10/20/18 14:45,5280,OK,10/20/18 14:45,225616.3438,OK,10/20/18 14:45,4.205163002,OK,10/20/18 14:45,293516.2188,OK,10/20/18 14:45,3.228620361,OK,10/20/18 14:45,184.250824,OK,10/20/18 14:45,561.6945801,OK,
10/20/18 15:00,18.20466232,OK,10/20/18 15:00,339.9933167,OK,10/20/18 15:00,21127612,OK,10/20/18 15:00,58.97480011,OK,10/20/18 15:00,40.77013779,OK,10/20/18 15:00,446.9298401,OK,10/20/18 15:00,4079.9198,OK,10/20/18 15:00,253531344,OK,,,,,,,10/20/18 15:00,5367317,OK,10/20/18 15:00,9377387,OK,10/20/18 15:00,5.830000401,OK,10/20/18 15:00,5280,OK,10/20/18 15:00,225617.0313,OK,10/20/18 15:00,3.252635717,OK,10/20/18 15:00,293517.0938,OK,10/20/18 15:00,2.499551758,OK,10/20/18 15:00,183.2212677,OK,10/20/18 15:00,559.295166,OK,
10/20/18 15:15,17.0383606,OK,10/20/18 15:15,302.209137,OK,10/20/18 15:15,21127692,OK,10/20/18 15:15,58.52631378,OK,10/20/18 15:15,41.48795319,OK,10/20/18 15:15,424.4768677,OK,10/20/18 15:15,3626.509644,OK,10/20/18 15:15,253532304,OK,,,,,,,10/20/18 15:15,5367413,OK,10/20/18 15:15,9377474,OK,10/20/18 15:15,5.830000401,OK,10/20/18 15:15,5280,OK,10/20/18 15:15,225617.7656,OK,10/20/18 15:15,5.547233105,OK,10/20/18 15:15,293518.0625,OK,10/20/18 15:15,4.260526855,OK,10/20/18 15:15,182.7360382,OK,10/20/18 15:15,560.5797119,OK,
